time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
3.19637,8.83606,-3.45272,-2.12439
3.20639,8.83606,-3.45272,-2.12439
3.21641,8.83635,-3.46544,-2.13143
3.22643,8.84488,-3.46828,-2.16794
3.23645,8.83366,-3.48998,-2.20894
3.24647,8.83441,-3.49836,-2.26356
3.25649,8.84249,-3.51198,-2.28735
3.26651,8.80209,-3.49327,-2.2866
3.27653,8.76752,-3.47906,-2.36142
3.28655,8.75316,-3.4626,-2.3891
3.29657,8.72502,-3.46903,-2.42053
3.30659,8.71051,-3.46828,-2.44866
3.31661,8.71485,-3.44374,-2.47694
3.32663,8.70393,-3.45691,-2.52467
3.33665,8.69704,-3.43102,-2.55909
3.34667,8.70527,-3.45631,-2.56328
3.35669,8.68612,-3.44225,-2.54981
3.36671,8.65095,-3.41531,-2.54098
3.37673,8.65679,-3.42653,-2.55041
3.38675,8.66652,-3.40888,-2.5534
3.39677,8.64901,-3.41621,-2.53889
3.40679,8.63704,-3.41337,-2.55161
3.41681,8.60831,-3.40454,-2.53754
3.42683,8.60831,-3.40454,-2.53754
3.43685,8.63973,-3.3981,-2.5531
3.44687,8.63584,-3.4002,-2.53111
3.45689,8.65485,-3.41576,-2.53126
3.46691,8.64751,-3.39047,-2.53111
3.47693,8.6957,-3.38718,-2.52228
3.48695,8.71081,-3.38359,-2.5353
3.49697,8.75211,-3.35576,-2.51659
3.50699,8.77441,-3.36054,-2.54817
3.51701,8.82319,-3.33271,-2.56388
3.52703,8.79775,-3.32628,-2.58094
3.53705,8.80643,-3.30578,-2.57555
3.54707,8.78787,-3.24951,-2.59515
3.55709,8.78787,-3.24951,-2.59515
3.56711,8.80149,-3.24592,-2.56178
3.57713,8.8389,-3.24353,-2.56358
3.58714,8.86883,-3.22048,-2.56567
3.59716,8.8588,-3.21435,-2.58049
3.60718,8.86389,-3.17499,-2.58572
3.6172,8.84069,-3.11005,-2.56253
3.62722,8.81181,-3.09539,-2.51749
3.63724,8.86808,-3.13998,-2.4928
3.64726,8.87765,-3.17829,-2.49235
3.65728,8.87137,-3.18712,-2.45539
3.6673,8.90414,-3.19594,-2.41723
3.67732,8.9402,-3.22527,-2.42801
3.68734,8.97597,-3.25266,-2.42621
3.69736,8.99826,-3.22153,-2.41245
3.70738,8.95562,-3.19071,-2.39314
3.7174,8.95562,-3.19071,-2.39314
3.72742,8.91252,-3.14941,-2.42277
3.73744,8.87795,-3.10452,-2.41678
3.74746,8.879,-3.09314,-2.43654
3.75748,8.88199,-3.05529,-2.46527
3.7675,8.88199,-3.05529,-2.46527
3.77752,8.89262,-3.03718,-2.45749
3.78754,8.93766,-3.01324,-2.47425
3.79756,8.91282,-3.01264,-2.46108
3.80758,8.93916,-3.01294,-2.43803
3.8176,9.00275,-3.03972,-2.39793
3.82762,9.05004,-3.05065,-2.39943
3.83764,9.07218,-3.07055,-2.38446
3.84766,9.0632,-3.0689,-2.37204
3.85768,9.05647,-3.08342,-2.34391
3.8677,9.0635,-3.08102,-2.34915
3.87772,9.07922,-3.12532,-2.38476
3.88774,9.0638,-3.13773,-2.41768
3.89776,9.05527,-3.12232,-2.43489
3.90778,9.00275,-3.109,-2.49654
3.9178,8.98375,-3.11514,-2.48262
3.92782,8.98375,-3.11514,-2.48262
3.93784,8.94469,-3.08716,-2.4922
3.94786,8.93018,-3.11469,-2.54891
3.95788,8.91671,-3.1325,-2.54383
3.9679,8.89456,-3.13205,-2.55984
3.97792,8.87721,-3.12053,-2.58303
3.98794,8.87721,-3.12053,-2.58303
3.99796,8.87017,-3.10437,-2.6803
4.00798,8.84892,-3.12532,-2.73102
4.018,8.80119,-3.07549,-2.81198
4.02802,8.78847,-3.06935,-2.89083
4.03804,8.78847,-3.06935,-2.89083
4.04806,8.72263,-3.0698,-2.95473
4.05808,8.70871,-3.08596,-2.98047
4.0681,8.69704,-3.11559,-2.99334
4.07812,8.74942,-3.1295,-3.01443
4.08814,8.81077,-3.19056,-3.03838
4.09816,8.84818,-3.21929,-3.04047
4.10818,8.86913,-3.26388,-3.0267
4.1182,8.90668,-3.27286,-2.96909
4.12822,8.90668,-3.27286,-2.96909
4.13824,8.87721,-3.33002,-2.8446
4.14826,8.85671,-3.34857,-2.83158
4.15828,8.85671,-3.34857,-2.83158
4.1683,8.83411,-3.37207,-2.81213
4.17832,8.78563,-3.36803,-2.81332
4.18834,8.78563,-3.36803,-2.81332
4.19836,8.7346,-3.36952,-2.85238
4.20838,8.70782,-3.34573,-2.89966
4.2184,8.70782,-3.34573,-2.89966
4.22842,8.65754,-3.31745,-3.07504
4.23844,8.60801,-3.30159,-3.06277
4.24846,8.58377,-3.27136,-3.07354
4.25848,8.58377,-3.27136,-3.07354
4.2685,8.47648,-3.24143,-3.14387
4.27852,8.469,-3.23246,-3.14118
4.28854,8.4479,-3.24562,-3.15614
4.29856,8.42785,-3.23664,-3.16347
4.30858,8.42785,-3.23664,-3.16347
4.3186,8.39687,-3.23335,-3.15315
4.32862,8.39687,-3.23335,-3.15315
4.33864,8.43623,-3.26448,-3.2335
