time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
1.0576,-2.10659,1.70945,9.4961
1.06767,-1.84293,1.44579,9.52573
1.07775,-1.90817,1.61294,9.47186
1.08782,-1.96458,1.77724,9.4572
1.09789,-1.753,1.82662,9.42892
1.10796,-1.4609,1.7316,9.51765
1.11803,-1.41781,1.95351,9.55312
1.12811,-1.45986,2.05975,9.62719
1.13818,-1.60426,2.35154,9.27718
1.14825,-1.69554,2.30441,9.33465
1.15832,-1.49427,2.07591,9.46827
1.1684,-1.43187,2.11452,9.53097
1.17847,-1.44863,2.18141,9.56598
1.18854,-1.46465,2.2652,9.60504
1.19861,-1.52196,2.33793,9.58978
1.20869,-1.61772,2.34765,9.66908
1.21876,-1.70047,2.29977,9.80825
1.22883,-1.77978,2.29962,9.8666
1.2389,-1.8329,2.30321,9.84162
1.24898,-1.74043,2.33164,9.81558
1.25905,-1.57852,2.3469,9.80002
1.26912,-1.43352,2.3674,9.56748
1.27919,-0.895277,2.50567,9.57481
1.28927,-1.47347,2.43504,8.92404
1.29934,-1.18901,2.50417,8.85192
1.30941,-1.47811,2.83412,8.81002
1.31948,-1.57882,2.52063,8.61833
1.32956,-1.32459,2.59605,8.68956
1.33963,-1.45073,2.46721,8.63719
1.3497,-1.36319,2.41963,8.68777
1.35977,-1.45178,2.3077,8.66741
1.36984,-1.51986,2.25922,8.66023
1.37992,-1.45417,2.39823,8.71709
1.38999,-1.53512,2.72833,8.77785
1.40006,-1.49996,2.61431,8.50626
1.41013,-1.47317,2.64094,8.72293
1.42021,-1.23929,2.58887,8.80882
1.43028,-1.03579,2.47619,8.98345
1.44035,-1.03384,2.38027,9.16107
1.45042,-0.892284,2.33688,9.2486
1.4605,-0.735615,2.33957,9.393
1.47057,-0.66768,2.3086,9.45241
1.48064,-0.600193,2.37908,9.62344
1.49071,-0.55635,2.36711,9.88636
1.50079,-0.558744,2.23138,10.1579
1.51086,-0.533156,2.00977,10.2396
1.52093,-0.448162,1.88049,10.1352
1.531,-0.387859,1.87944,10.0587
1.54108,-0.351497,1.99137,10.0825
1.55115,-0.240017,2.0195,10.1342
1.56122,-0.165798,1.91101,10.0565
1.57129,-0.206349,1.95111,9.95369
1.58136,-0.327405,2.1437,9.94846
1.59144,-0.542583,2.39359,10.0278
1.60151,-0.492156,2.38431,9.86331
1.61158,-0.513853,2.21956,9.73462
1.62165,-0.509513,2.25637,9.69422
1.63173,-0.511908,2.28091,9.65173
1.6418,-0.513703,2.28645,9.61177
1.65187,-0.446516,2.43564,9.63796
1.66194,-0.348355,2.56792,9.66908
1.67202,-0.182557,2.42681,9.63003
1.68209,-0.130932,2.56522,9.62674
1.69216,-0.115669,2.65905,9.56554
1.70223,-0.163703,2.64004,9.54878
1.71231,-0.181958,2.62702,9.50224
1.72238,-0.15652,2.60383,9.64365
1.73245,-0.130483,2.61431,9.83443
1.74252,-0.0306756,2.67566,9.97255
1.7526,-0.110133,2.47829,10.276
1.76267,0.0788586,2.57345,10.2579
1.77274,0.13991,2.60892,10.4259
1.78281,0.2885,2.4328,10.3064
1.79288,0.381724,2.31623,10.3031
1.80296,0.430954,2.21911,10.251
1.81303,0.459086,2.14265,10.2001
1.8231,0.437538,2.10374,10.1615
1.83317,0.411052,2.12305,10.1949
1.84325,0.482579,2.08145,10.2584
1.85332,0.516696,2.09686,10.3773
1.86339,0.583135,2.0415,10.2932
1.87346,0.666034,1.91565,10.3588
1.88354,0.775717,1.79026,10.3746
1.89361,0.887346,1.54724,10.4291
1.90368,1.08143,1.4003,10.5467
1.91375,1.30887,1.22283,10.5516
1.92383,1.45148,1.16836,10.6064
1.9339,1.62625,1.19575,10.512
1.94397,1.74596,1.23241,10.2911
1.95404,1.84472,1.27191,10.1033
1.96412,1.81584,1.22208,9.77443
1.97419,1.76721,1.17166,9.54743
1.98426,1.73384,1.14906,9.43954
1.99433,1.72816,1.04028,9.37924
2.0044,1.79011,0.939121,9.40752
2.01448,1.88542,0.852631,9.40677
2.02455,2.0002,0.743097,9.39076
2.03462,2.02578,0.673815,9.33584
2.04469,2.08788,0.619347,9.21778
2.05477,2.09686,0.596303,9.04719
2.06484,2.08788,0.566076,8.9637
2.07491,2.11781,0.546623,8.93826
2.08498,2.19562,0.570715,8.80284
2.09506,2.36232,0.598398,8.75899
2.10513,2.46841,0.691173,8.77246
2.1152,2.65186,0.650621,8.7762
2.12527,2.77816,0.625931,8.91177
2.13535,2.8841,0.579394,9.00335
2.14542,2.98151,0.592263,9.07503
2.15549,3.03194,0.596752,9.04495
2.16556,3.13863,0.624285,9.0237
2.17564,3.23081,0.636256,9.03792
2.18571,3.24473,0.593759,9.02325
2.19578,3.25789,0.540189,8.98165
2.20585,3.20911,0.549018,8.96923
2.21593,3.15569,0.606777,8.91671
2.226,3.07893,0.691173,8.84877
2.23607,2.99767,0.80774,8.76977
2.24614,2.9052,0.966504,8.74852
2.25621,2.79896,1.11824,8.652
2.26629,2.80165,1.22508,8.58571
2.27636,2.77861,1.24977,8.57509
2.28643,2.78549,1.20099,8.61669
2.2965,2.8241,1.15205,8.71994
2.30658,2.86255,1.16821,8.80433
2.31665,2.93109,1.17854,8.74433
2.32672,2.95638,1.22642,8.6752
2.33679,3.00082,1.25007,8.65095
2.34687,3.0496,1.28598,8.72622
2.35694,3.07863,1.26548,8.71186
2.36701,3.08581,1.26353,8.75121
2.37708,3.1506,1.25351,8.7358
2.38716,3.28692,1.19874,8.71605
2.39723,3.4409,1.1323,8.68612
2.4073,3.55866,1.11405,8.4892
2.41737,3.5856,1.17719,8.30215
2.42745,3.67343,1.20383,8.04956
2.43752,3.67179,1.2574,7.61876
2.44759,3.72102,1.25845,7.30048
2.45766,3.67688,1.20787,7.01168
2.46773,4.12953,0.573259,6.39099
2.47781,4.4294,0.472254,5.99984
2.48788,4.31044,1.26473,6.21726
2.49795,4.1427,0.817017,7.29225
2.50802,4.33603,0.297777,6.85621
2.5181,4.27916,-0.109385,6.00478
2.52817,4.66224,-0.424071,5.77015
2.53824,5.03378,-0.356884,5.42044
2.54831,5.2349,-0.212185,4.79751
2.55839,5.21739,-0.251988,4.33468
2.56846,5.03079,-0.276828,4.02299
2.57853,4.87008,-0.258273,3.84193
2.5886,4.83222,-0.287602,3.83474
2.59868,4.7987,-0.47405,3.63049
2.60875,4.8403,-0.612912,3.56121
2.61882,5.11638,-0.744144,3.50464
2.62889,5.47656,-1.00167,3.22138
2.63897,5.50245,-1.08277,2.77232
2.64904,4.88609,-0.708381,2.47664
2.65911,4.45963,-0.260817,2.28032
2.66918,4.17861,-0.233882,2.07816
2.67925,4.06833,-0.489761,1.58136
2.68933,3.91809,-0.596004,1.49457
2.6994,4.04289,-0.330847,1.73145
2.70947,4.4894,-0.37888,1.87241
2.71954,5.02675,-0.617102,2.06439
2.72962,5.98308,-1.82572,1.52989
2.73969,6.57504,-2.71531,1.5432
2.74976,7.30781,-2.79596,1.47497
2.75983,7.77842,-3.00186,1.63014
2.76991,8.57808,-3.42534,2.04209
2.77998,9.93035,-3.97884,2.4123
2.79005,11.2645,-4.45604,3.29021
2.80012,12.5453,-4.86619,3.82681
2.8102,13.6452,-5.34099,3.84612
2.82027,14.2984,-5.52594,3.63917
2.83034,14.4413,-5.32902,3.14178
2.84041,14.1516,-4.9455,2.65575
2.85049,13.5293,-4.55495,2.14594
2.86056,12.7881,-4.09227,1.81928
2.87063,12.0784,-3.70366,1.55203
2.8807,11.4019,-3.39182,1.21819
2.89077,10.6295,-3.06217,0.920566
2.90085,9.80675,-2.72997,0.608872
2.91092,9.01502,-2.38835,0.339376
2.92099,8.21446,-2.06155,0.0725739
2.93106,7.31515,-1.70481,-0.0507269
2.94114,6.80354,-1.67309,-0.236875
2.95121,6.08049,-1.70436,-0.273536
2.96128,5.53252,-1.40659,-0.091877
2.97135,5.4598,-1.38085,-0.0656906
2.98143,5.60061,-1.54859,-0.194827
2.9915,5.64565,-1.69718,-0.399231
3.00157,5.98951,-2.12409,-0.675161
3.01164,6.50082,-2.79596,-1.00825
3.02172,6.99462,-3.51407,-1.14218
3.03179,7.93255,-4.4312,-1.28134
3.04186,9.17618,-6.00942,-1.54036
3.05193,10.8541,-8.0554,-2.06574
3.06201,12.7256,-9.81962,-2.34556
3.07208,14.478,-11.2533,-2.65725
3.08215,16.1291,-12.6219,-3.10481
3.09222,17.5371,-13.5438,-3.49806
3.1023,18.3925,-13.8998,-3.73913
3.11237,18.7883,-14.0593,-3.87305
3.12244,18.8382,-14.0106,-3.94667
3.13251,18.4653,-13.5906,-3.84342
3.14258,17.651,-12.6454,-3.55806
3.15266,16.4704,-11.2949,-3.08551
3.16273,15.0823,-9.88621,-2.50806
3.1728,13.5987,-8.58137,-1.88243
3.18287,12.1739,-7.48214,-1.39192
3.19295,10.7846,-6.53584,-1.04491
3.20302,9.47291,-5.70775,-0.695063
3.21309,8.25666,-5.03618,-0.36661
3.22316,7.16611,-4.42162,-0.136319
3.23324,6.27756,-3.8714,-0.063446
3.24331,5.52923,-3.37147,-0.0390552
3.25338,4.99398,-2.89128,-0.0899317
3.26345,4.55091,-2.46063,-0.139312
3.27353,4.25163,-2.02773,-0.240915
3.2836,3.90956,-1.65723,-0.386961
3.29367,3.62211,-1.33566,-0.511159
3.30374,3.47876,-1.12901,-0.685486
3.31382,3.48175,-0.957676,-0.887795
3.32389,3.49806,-0.934332,-0.986406
3.33396,3.76097,-1.16747,-1.14592
3.34403,4.05112,-1.43981,-1.28718
3.3541,4.19776,-1.7928,-1.37516
3.36418,4.45409,-2.16854,-1.41766
3.37425,5.02091,-2.6987,-1.65498
3.38432,5.51681,-3.28752,-2.11631
3.39439,5.96333,-3.73913,-2.38042
3.40447,6.29238,-3.96762,-2.55325
3.41454,6.66857,-4.11262,-2.63286
3.42461,7.17254,-7.2128,-0.443374
3.43468,7.7069,-7.85189,-0.715414
3.44476,8.50611,-8.63255,-1.34404
3.45483,9.71742,-9.58259,-2.13532
3.4649,11.4062,-10.8925,-3.153
3.47497,12.9541,-12.3003,-4.3269
3.48505,14.2014,-12.0972,-5.71747
3.49512,14.2014,-12.0972,-5.71747
3.50519,14.571,-11.1638,-6.39668
3.51526,14.8995,-10.3676,-7.06406
3.52534,15.0879,-9.70709,-7.77064
3.53541,14.6324,-8.37128,-8.85551
3.54548,14.6324,-8.37128,-8.85551
3.55555,14.0199,-7.90397,-9.07218
3.56562,13.2248,-7.7666,-9.08296
3.5757,12.1336,-7.51401,-8.82364
3.58577,10.9064,-6.94046,-8.25711
3.59584,8.39059,-5.49646,-6.49798
3.60591,8.39059,-5.49646,-6.49798
3.61599,6.47628,-4.25986,-4.56183
3.62606,6.47628,-4.25986,-4.56183
3.63613,5.26378,-3.59547,-3.09045
3.6462,5.26378,-3.59547,-3.09045
3.65628,4.78344,-3.36892,-2.5133
3.66635,4.2651,-3.17709,-1.98688
3.67642,3.47307,-2.76918,-1.24842
3.68649,3.47307,-2.76918,-1.24842
3.69657,2.92779,-2.52363,-0.855623
3.70664,2.92779,-2.52363,-0.855623
3.71671,2.57435,-2.30486,-0.444571
3.72678,2.57435,-2.30486,-0.444571
3.73686,2.69077,-2.3677,-0.546025
3.74693,2.70992,-2.42501,-0.596901
3.757,2.70992,-2.42501,-0.596901
3.76707,3.15749,-2.92884,-0.927898
3.77714,3.15749,-2.92884,-0.927898
3.78722,3.93171,-3.87859,-1.49098
3.79729,4.39708,-4.50078,-1.87734
3.80736,4.39708,-4.50078,-1.87734
3.81743,5.02181,-5.16636,-2.38087
3.82751,5.02181,-5.16636,-2.38087
3.83758,5.21499,-5.17833,-2.44746
3.84765,5.73229,-5.23415,-2.67431
3.85772,6.10099,-5.30313,-2.78399
3.8678,6.10099,-5.30313,-2.78399
3.87787,6.52521,-5.4405,-2.93707
3.88794,6.72049,-5.57053,-2.93752
3.89801,6.70253,-5.46997,-2.81766
3.90809,6.70253,-5.46997,-2.81766
3.91816,6.28744,-4.73511,-2.33718
3.92823,6.28744,-4.73511,-2.33718
3.9383,5.97305,-4.14748,-1.86881
3.94838,5.97305,-4.14748,-1.86881
3.95845,5.9738,-4.18834,-1.63074
3.96852,6.37782,-4.76489,-1.90937
3.97859,6.37782,-4.76489,-1.90937
3.98867,7.4766,-6.00358,-2.58827
3.99874,7.4766,-6.00358,-2.58827
4.00881,7.97624,-6.52462,-2.9058
4.01888,8.34719,-6.91292,-3.09958
4.02895,9.33539,-7.84471,-3.40992
4.03903,10.3088,-8.80194,-3.79314
4.0491,11.4749,-10.0453,-4.33199
4.05917,11.4749,-10.0453,-4.33199
4.06924,12.5807,-11.5614,-4.89357
4.07932,13.5032,-13.2746,-5.24971
4.08939,13.8502,-14.4344,-4.77042
4.09946,13.8502,-14.4344,-4.77042
4.10953,12.876,-13.0283,-4.13028
4.11961,12.876,-13.0283,-4.13028
4.12968,11.7638,-11.6227,-3.33271
4.13975,11.7638,-11.6227,-3.33271
4.14982,10.4295,-10.2105,-2.59246
4.1599,10.4295,-10.2105,-2.59246
4.16997,9.71113,-9.40647,-2.2652
4.18004,9.00889,-8.57793,-1.94588
4.19011,7.71902,-6.81012,-1.53692
4.20019,7.71902,-6.81012,-1.53692
4.21026,7.0877,-5.92607,-1.43711
4.22033,6.49559,-5.03049,-1.39506
4.2304,5.53896,-3.31146,-1.30887
4.24047,5.53896,-3.31146,-1.30887
4.25055,4.76309,-2.00154,-1.32174
4.26062,4.38376,-1.4205,-1.37711
4.27069,4.03137,-0.903358,-1.36199
4.28076,4.03137,-0.903358,-1.36199
4.29084,3.69678,-0.366012,-1.32593
4.30091,3.23171,0.126144,-1.3189
4.31098,2.97807,0.369304,-1.2987
4.32105,2.83891,0.578496,-1.28613
4.33113,2.77472,0.637603,-1.26308
4.3412,2.74673,0.557996,-1.22134
4.35127,2.73491,0.422425,-1.16567
4.36134,2.8657,0.114472,-1.20293
4.37142,3.07309,-0.256178,-1.08487
4.38149,3.35935,-0.717509,-1.08951
4.39156,3.70531,-1.38968,-1.28014
4.40163,3.70531,-1.38968,-1.28014
4.41171,4.43344,-3.06232,-1.63134
4.42178,5.04695,-4.26241,-1.79265
4.43185,5.04695,-4.26241,-1.79265
4.44192,6.5526,-6.8586,-2.48262
4.45199,7.83558,-8.06767,-3.22617
4.46207,8.88364,-8.94768,-3.84447
4.47214,8.88364,-8.94768,-3.84447
4.48221,9.57795,-9.22721,-4.07222
4.49228,10.9147,-9.68509,-3.76112
4.50236,11.6826,-10.3579,-3.64485
4.51243,11.6826,-10.3579,-3.64485
4.5225,12.3406,-10.4243,-3.1925
4.53257,12.6202,-10.3484,-2.91223
4.54265,13.4685,-11.2889,-3.01189
4.55272,14.4673,-13.0163,-3.57931
4.56279,14.5829,-13.7851,-3.77773
4.57286,14.5829,-13.7851,-3.77773
4.58294,13.7494,-12.8457,-3.36189
4.59301,12.7131,-11.7077,-3.22303
4.60308,12.7384,-11.8174,-3.74376
4.61315,12.6084,-11.666,-4.21048
4.62323,12.1737,-11.0619,-4.50302
4.6333,11.5931,-10.16,-4.66149
4.64337,10.9094,-9.18621,-4.85212
4.65344,9.93559,-8.07096,-5.12357
4.66351,8.91985,-6.74069,-5.23864
4.67359,8.91985,-6.74069,-5.23864
4.68366,6.89946,-4.06548,-5.02989
4.69373,5.96512,-2.95159,-4.7996
4.7038,5.15529,-2.09447,-4.54417
4.71388,4.55689,-1.5022,-4.28919
4.72395,4.09945,-1.19889,-4.02688
4.73402,3.70845,-0.9683,-3.70606
4.74409,3.70845,-0.9683,-3.70606
4.75417,3.07893,-0.707483,-2.83921
4.76424,3.07893,-0.707483,-2.83921
4.77431,2.86899,-0.716461,-2.31653
4.78438,2.73611,-0.850835,-1.71633
4.79446,2.70289,-1.25485,-0.757611
4.80453,2.72893,-1.52196,-0.367358
4.8146,2.69421,-1.69688,-0.0212484
4.82467,2.72668,-1.94378,0.339975
4.83475,2.78773,-2.27463,0.487517
4.84482,2.85328,-2.62268,0.693716
4.85489,2.91373,-2.86659,0.790831
4.86496,2.91373,-2.86659,0.790831
4.87504,3.27989,-3.64815,0.376486
4.88511,3.75364,-4.42686,-0.0258872
4.89518,4.54312,-5.43586,-0.796367
4.90525,5.30612,-6.33532,-1.56161
4.91532,5.90662,-6.7983,-2.29303
4.9254,6.62338,-7.05238,-2.97613
4.93547,7.68684,-7.36797,-3.86706
4.94554,8.70767,-7.58808,-4.86215
4.95561,9.36876,-7.3126,-5.70161
4.96569,9.69407,-6.69281,-6.15905
4.97576,9.8259,-6.04563,-6.41014
4.98583,9.7448,-5.33381,-6.60078
4.9959,9.60309,-4.73511,-6.69715
5.00598,9.51765,-4.28934,-6.87207
5.01605,9.37924,-3.98827,-7.05403
5.02612,9.76545,-4.25223,-7.26607
5.03619,10.925,-5.77239,-7.74924
5.04627,12.259,-8.16868,-8.42455
5.05634,13.2794,-10.3061,-8.38206
5.06641,13.6904,-11.4985,-7.52075
5.07648,13.7061,-11.7248,-6.54063
5.08656,13.8752,-11.9102,-6.08169
5.09663,14.3092,-12.5183,-5.79888
5.1067,14.6255,-13.1794,-5.49302
5.11677,14.6442,-13.5444,-5.05518
5.12684,14.3083,-13.5552,-4.46127
5.13692,13.737,-13.2638,-3.88472
5.14699,13.0042,-12.5674,-3.43192
5.15706,11.9868,-11.3781,-2.9459
5.16713,10.8364,-9.8491,-2.41349
5.17721,9.56583,-8.27133,-1.81973
5.18728,8.34001,-6.77002,-1.35212
5.19735,7.33071,-5.49826,-1.1528
5.20742,6.48167,-4.53265,-0.983264
5.2175,5.78092,-3.74242,-0.88989
5.22757,5.20961,-3.0478,-0.818813
5.23764,4.61136,-2.42217,-0.765243
5.24771,4.06129,-1.90907,-0.660946
5.25779,3.68541,-1.53812,-0.535401
5.26786,3.41307,-1.26413,-0.546773
5.27793,3.14148,-0.977129,-0.562485
5.288,2.95024,-0.711523,-0.548269
5.29808,2.81437,-0.571313,-0.598996
5.30815,2.68074,-0.489911,-0.635059
5.31822,2.61505,-0.389205,-0.717808
5.32829,2.63496,-0.385465,-0.820309
5.33836,2.65067,-0.433049,-1.00825
5.34844,2.66473,-0.555602,-1.13829
5.35851,2.76274,-0.848142,-1.26159
5.36858,2.88485,-1.29735,-1.33192
5.37865,3.11768,-1.8329,-1.56086
5.38873,3.42998,-2.49849,-1.89171
5.3988,3.84896,-3.12936,-2.22989
5.40887,4.31792,-3.68615,-2.60922
5.41894,4.82818,-4.24774,-2.95623
5.42902,5.44514,-4.86993,-3.377
5.43909,6.02767,-5.52908,-3.73434
5.44916,6.41179,-6.0793,-3.94742
5.45923,6.56876,-6.26963,-3.91076
5.46931,6.47688,-5.99445,-3.63692
5.47938,6.43827,-5.42493,-3.31835
5.48945,6.44486,-4.90106,-3.17095
5.49952,6.46775,-4.38975,-3.03838
5.5096,6.4905,-3.93605,-2.99004
5.51967,6.64253,-3.80003,-2.99543
5.52974,6.74533,-3.97331,-2.94126
5.53981,6.84155,-4.22889,-2.88709
5.54988,7.15189,-4.67615,-3.06411
5.55996,7.54289,-5.29086,-3.29366
5.57003,7.69343,-5.75054,-3.47008
5.5801,7.84606,-6.1604,-3.58994
5.59017,8.01904,-6.63849,-3.90986
5.60025,8.69749,-7.78171,-4.4306
5.61032,10.081,-9.88277,-5.37421
5.62039,11.4653,-12.0579,-6.55634
5.63046,12.4639,-13.2918,-7.36183
5.64054,13.1761,-13.8621,-7.84441
5.65061,13.9171,-14.29,-8.28225
5.66068,14.7059,-14.5908,-8.87107
5.67075,15.1703,-14.0534,-9.21733
5.68083,15.0198,-12.6873,-9.35799
5.6909,14.4178,-11.0653,-9.30217
5.70097,13.4224,-9.169,-8.93826
5.71104,11.9692,-7.13409,-8.37158
5.72112,10.3197,-5.17564,-7.71917
5.73119,8.75495,-3.52679,-7.1272
5.74126,7.34837,-2.25129,-6.59345
5.75133,7.34837,-2.25129,-6.59345
5.76141,5.20901,-0.677256,-5.75144
5.77148,4.63949,-0.530463,-5.48464
5.78155,4.17158,-0.568171,-5.14332
5.79162,3.90103,-0.734567,-4.90734
5.80169,3.67269,-1.01394,-4.62872
5.81177,3.52829,-1.2354,-4.326
5.82184,3.37237,-1.41287,-4.06892
5.83191,3.31221,-1.65693,-3.87215
5.84198,3.31595,-1.89321,-3.66131
5.85206,3.25984,-2.02788,-3.40933
5.86213,3.27361,-2.08669,-3.18682
5.8722,3.28184,-2.15058,-2.91732
5.88227,3.34723,-2.18171,-2.73641
5.89235,3.42983,-2.15208,-2.62328
5.90242,3.58021,-2.14953,-2.62074
5.91249,3.65997,-2.10943,-2.6173
5.92256,3.79823,-2.07786,-2.64977
5.93264,4.00174,-2.15357,-2.7816
5.94271,4.27034,-2.25533,-2.9257
5.95278,4.62557,-2.46736,-3.17305
5.96285,5.07059,-2.84056,-3.60759
5.97293,5.55602,-3.29081,-3.99216
5.983,6.02632,-3.64306,-4.2021
5.99307,6.60692,-4.1397,-4.46741
6.00314,7.13349,-4.66044,-4.65176
6.01321,7.73293,-5.41356,-4.79541
6.02329,8.95621,-6.90559,-5.12207
6.03336,10.6832,-9.08849,-5.83554
6.04343,12.8373,-12.1106,-6.62562
6.0535,15.0811,-15.4258,-7.13139
6.06358,16.1068,-17.0493,-6.98565
6.07365,15.8147,-16.376,-6.02184
6.08372,15.2842,-14.9448,-5.1089
6.09379,15.0373,-14.6713,-4.3281
6.10387,14.5851,-15.0026,-3.55627
6.11394,14.0603,-15.3577,-2.96879
6.12401,13.6381,-15.8723,-2.4705
6.13408,13.2687,-16.3655,-2.21029
6.14416,12.7259,-16.4222,-1.92523
6.15423,11.8333,-15.699,-1.60575
6.1643,10.7022,-14.2411,-1.26518
6.17437,9.46094,-12.4609,-0.998676
6.18445,8.38221,-10.6483,-0.758509
6.19452,7.41765,-9.05497,-0.61396
6.20459,6.55813,-7.58629,-0.450557
6.21466,5.81728,-6.25497,-0.359577
6.22473,5.22861,-5.1936,-0.373942
6.23481,4.80634,-4.44152,-0.472404
6.24488,4.46427,-3.92034,-0.568321
6.25495,4.02703,-3.39227,-0.631318
6.26502,3.68541,-2.96775,-0.657654
6.2751,3.41845,-2.67401,-0.676209
6.28517,3.19445,-2.42068,-0.755516
6.29524,2.91313,-2.38491,-0.808937
6.30531,2.7391,-2.41259,-0.824948
6.31539,2.53814,-2.41798,-0.810283
6.32546,2.52722,-2.58079,-0.839463
6.33553,2.5546,-2.90146,-0.935081
6.3456,2.70439,-3.38404,-0.986107
6.35568,3.0279,-4.13656,-1.14517
6.36575,3.57153,-5.30971,-1.34957
6.37582,4.28979,-6.75984,-1.63329
6.38589,5.1312,-8.29856,-2.01232
6.39597,6.00792,-9.66594,-2.40227
6.40604,6.53853,-10.2844,-2.60159
6.41611,6.71031,-10.0993,-2.59814
6.42618,6.80429,-9.58693,-2.53799
6.43625,6.95707,-9.03582,-2.49475
6.44633,7.22447,-8.57673,-2.4705
6.4564,7.57746,-8.36096,-2.42172
6.46647,7.9921,-8.28883,-2.36292
6.47654,8.3023,-8.19337,-2.35304
6.48662,8.51404,-8.11855,-2.23857
6.49669,8.51404,-8.11855,-2.23857
6.50676,8.53693,-8.0976,-1.82901
6.51683,8.51239,-8.25861,-1.68117
6.52691,8.41692,-8.53723,-1.6089
6.53698,8.31562,-8.8187,-1.58525
