time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
3.38659,-3.91944,4.1626,7.92133
3.39691,-3.96478,4.14419,7.92731
3.40724,-3.98184,4.12324,7.93569
3.41756,-3.99845,4.11516,7.94721
3.42789,-4.02463,4.09167,7.96128
3.43821,-4.02613,4.0978,7.98028
3.44854,-4.02029,4.10603,7.99944
3.45886,-4.00219,4.0797,8.00198
3.46919,-3.99875,4.09631,8.00841
3.47951,-3.9751,4.11651,7.99629
3.48984,-3.92049,4.10439,7.99674
3.50016,-3.89654,4.10394,7.9924
3.51049,-3.8931,4.1207,7.9713
3.52081,-3.87948,4.0993,7.96352
3.53114,-3.86796,4.11681,7.95155
3.54146,-3.86093,4.11232,7.94631
3.55179,-3.8943,4.0999,7.92462
3.56211,-3.88861,4.11756,7.95275
3.57244,-3.92587,4.12833,7.97729
3.58276,-3.93979,4.13117,8.00108
3.59309,-3.954,4.14015,7.9927
3.60341,-3.94652,4.10963,8.03206
3.61374,-3.93335,4.12534,8.0551
3.62406,-3.9558,4.1418,8.05241
3.63439,-3.96897,4.10903,8.06348
3.64471,-3.95176,4.10155,8.06288
3.65504,-3.92737,4.13851,8.06168
3.66536,-3.91285,4.09661,8.04702
3.67569,-3.88996,4.10648,8.03685
3.68601,-3.89804,4.11127,8.02951
3.69634,-3.89175,4.09092,8.04044
3.70666,-3.8928,4.13117,8.04717
3.71699,-3.90447,4.1186,8.03984
3.72731,-3.89175,4.0776,8.03355
3.73764,-3.8723,4.09092,8.00722
3.74796,-3.87963,4.09002,7.98821
3.75829,-3.85824,4.07955,7.97639
3.76861,-3.87425,4.08823,7.96382
3.77894,-3.87425,4.08823,7.96382
3.78926,-3.92004,4.10424,7.99884
3.79959,-3.916,4.12624,8.01754
3.80991,-3.92572,4.0981,8.00961
3.82024,-3.94503,4.11905,8.01649
3.83056,-3.9356,4.11412,7.99584
3.84089,-3.93605,4.09481,8.00288
3.85121,-3.9332,4.07177,8.01216
3.86154,-3.92886,4.10259,8.02487
3.87186,-3.9549,4.10244,8.01515
3.88219,-3.9356,4.13102,8.00856
3.89251,-3.95071,4.16365,8.0132
3.90284,-3.92842,4.12235,7.99614
3.91316,-3.90028,4.1011,8.00587
3.92349,-3.88861,4.06907,8.00153
3.93381,-3.87559,4.04049,8.01799
3.94414,-3.91121,4.07117,8.04223
3.95446,-3.9347,4.1192,8.0156
3.96479,-3.95909,4.11576,8.03295
3.97511,-3.97615,4.12639,8.06363
3.98544,-3.97256,4.14733,8.0741
3.99576,-3.94862,4.12579,8.06408
4.00609,-3.916,4.14195,8.00811
4.01641,-3.9163,4.15796,7.97624
4.02674,-3.89834,4.14509,7.93913
4.03706,-3.88248,4.1005,7.94407
4.04739,-3.85569,4.0791,7.93449
4.05771,-3.87185,4.06503,7.94766
4.06804,-3.88547,4.06055,7.96936
4.07836,-3.90822,4.07596,7.93644
4.08869,-3.95086,4.058,7.95679
4.09901,-3.93605,4.09302,7.96502
4.10934,-3.96313,4.08404,7.96637
4.11966,-3.96119,4.06997,7.99824
4.12999,-3.95954,4.08688,8.01216
4.14031,-3.92946,4.10214,8.00976
4.15064,-3.93231,4.09945,8.02128
4.16096,-3.92527,4.11516,8.02487
4.17129,-3.92393,4.1391,7.99689
4.18161,-3.90836,4.11726,7.98372
4.19194,-3.89729,4.12085,8.04388
4.20226,-3.90148,4.14689,8.07171
4.21259,-3.90642,4.1391,8.04268
4.22291,-3.90881,4.12279,8.06094
4.23324,-3.91151,4.11367,8.09176
4.24356,-3.87769,4.10229,8.0762
4.25389,-3.86796,4.09706,8.03026
4.26421,-3.88502,4.0993,8.03475
4.27454,-3.90298,4.10274,8.00871
4.28486,-3.88233,4.11831,7.98776
4.29518,-3.90253,4.0993,7.98567
4.30551,-3.87799,4.0803,7.95679
4.31583,-3.89789,4.05396,7.94377
4.32616,-3.89789,4.03945,7.9526
4.33648,-3.91226,4.0601,8.01111
4.34681,-3.94323,4.06967,8.02802
4.35713,-3.9567,4.07461,8.05944
4.36746,-3.94862,4.08748,8.07575
4.37778,-3.92991,4.09257,8.06647
4.38811,-3.89998,4.10828,8.07485
4.39843,-3.90133,4.09002,8.03699
4.40876,-3.87021,4.0993,8.04193
4.41908,-3.84193,4.12474,8.02218
4.42941,-3.8506,4.10544,8.00931
4.43973,-3.86138,4.10274,8.00677
4.45006,-3.88158,4.10095,8.00856
4.46038,-3.90088,4.08598,8.00737
4.47071,-3.8922,4.08868,8.01111
4.48103,-3.91869,4.10259,8.01186
4.49136,-3.92677,4.07282,8.02532
4.50168,-3.93575,4.08134,8.03041
4.51201,-3.94757,4.07596,8.03894
4.52233,-3.92497,4.06668,8.03295
4.53266,-3.92572,4.06563,8.02128
4.54298,-3.92093,4.10035,8.02472
4.55331,-3.88323,4.08928,8.04253
4.56363,-3.88637,4.07985,8.0135
4.57396,-3.86572,4.06249,7.98836
4.58428,-3.85898,4.07371,7.99734
4.59461,-3.86976,4.09526,8.01081
4.60493,-3.88457,4.0785,7.97325
4.61526,-3.89535,4.08718,8.03131
4.62558,-3.91016,4.1195,8.03385
4.63591,-3.91091,4.11307,8.0563
4.64623,-3.92946,4.1008,8.04627
4.65656,-3.93724,4.10095,8.0334
4.66688,-3.94592,4.08479,8.04223
4.67721,-3.91659,4.10394,8.04792
4.68753,-3.91151,4.08943,8.02876
4.69786,-3.86781,4.07626,8.04358
4.70818,-3.88502,4.08464,8.00617
4.71851,-3.87844,4.07177,8.00916
4.72883,-3.86467,4.06563,8.00348
4.73916,-3.87425,4.07626,7.98597
4.74948,-3.8952,4.07835,7.99614
4.75981,-3.89355,4.08404,8.00737
4.77013,-3.92288,4.08763,8.04807
4.78046,-3.9353,4.09257,8.02502
4.79078,-3.94413,4.08359,8.04223
4.80111,-3.92393,4.08808,8.05016
4.81143,-3.91615,4.09915,8.02607
4.82176,-3.93171,4.09511,8.04118
4.83208,-3.90268,4.09122,8.04448
4.84241,-3.88218,4.08957,8.01275
4.85273,-3.90103,4.08479,8.02622
4.86306,-3.86347,4.09421,8.02742
4.87338,-3.87425,4.08733,8.01515
4.88371,-3.88053,4.09376,8.01859
4.89403,-3.88697,4.07641,8.01874
4.90436,-3.88113,4.06818,8.01171
4.91468,-3.87604,4.07147,8.02712
4.92501,-3.91001,4.08943,8.03026
4.93533,-3.91585,4.07521,8.0364
4.94566,-3.93021,4.11382,8.04418
4.95598,-3.92857,4.10723,8.04403
4.96631,-3.90537,4.10783,8.03415
4.97663,-3.88457,4.06713,8.01171
4.98696,-3.85869,4.02927,8.02083
4.99728,-3.86527,4.03301,8.03999
5.00761,-3.9124,4.06743,8.06049
5.01793,-3.93291,4.09766,8.06632
5.02826,-3.95864,4.10379,8.0744
5.03858,-3.93829,4.13267,8.05705
5.04891,-3.91719,4.1222,8.02802
5.05923,-3.89954,4.13192,8.00213
5.06956,-3.86123,4.13491,7.99839
5.07988,-3.86527,4.11531,7.97684
5.09021,-3.86243,4.09137,7.9945
5.10053,-3.87185,4.07132,7.97609
5.11086,-3.89175,4.0592,7.98193
5.12118,-3.90537,4.03092,7.99031
5.13151,-3.89774,4.05665,8.00692
5.14183,-3.90088,4.05276,8.00407
5.15216,-3.9335,4.07177,8.00467
5.16248,-3.91076,4.08224,7.99689
5.17281,-3.89669,4.06324,7.97879
5.18313,-3.91719,4.07506,8.01365
5.19346,-3.9136,4.08688,8.02981
5.20378,-3.90941,4.10409,8.05899
5.21411,-3.90373,4.09885,8.0777
5.22443,-3.88966,4.11397,8.0759
5.23476,-3.87694,4.11531,8.03819
5.24508,-3.87081,4.12025,8.03819
5.25541,-3.88607,4.11696,8.03969
5.26573,-3.88786,4.11591,8.06468
5.27606,-3.88367,4.11636,8.0355
5.28638,-3.88038,4.10469,8.02263
5.29671,-3.88757,4.08763,8.01919
5.30703,-3.90223,4.08224,8.02039
5.31736,-3.92228,4.10678,8.00123
5.32768,-3.93261,4.09556,8.00153
5.33801,-3.92138,4.09616,7.993
5.34833,-3.92976,4.10603,7.98073
5.35866,-3.91794,4.08209,8.00931
5.36898,-3.92138,4.06055,8.01455
5.37931,-3.91016,4.0604,8.00168
5.38963,-3.89699,4.05276,7.99764
5.39996,-3.88981,4.05217,8.00722
5.41028,-3.88577,4.07207,8.03685
5.42061,-3.875,4.06099,8.06363
5.43093,-3.8928,4.07716,8.07575
5.44126,-3.88308,4.08972,8.04388
5.45158,-3.87634,4.11112,8.05106
5.46191,-3.87739,4.10229,8.05316
5.47223,-3.86587,4.12055,8.04522
5.48256,-3.88801,4.12279,8.04867
5.49288,-3.89385,4.1195,8.03565
5.50321,-3.88771,4.12863,8.01964
5.51353,-3.89849,4.09541,7.98896
5.52386,-3.91046,4.11112,8.0159
5.53418,-3.90477,4.1219,8.01545
5.54451,-3.89624,4.11052,8.02009
5.55483,-3.85958,4.06728,8.03894
5.56516,-3.85479,4.06384,8.078
5.57548,-3.81858,4.03556,8.11196
5.58581,-3.85075,4.02583,8.13142
5.59613,-3.83474,4.01954,8.1362
5.60646,-3.81275,4.02643,8.14324
5.61678,-3.81364,4.08524,8.08997
5.62711,-3.81185,4.16918,8.0349
5.63743,-3.8316,4.2217,7.98313
5.64776,-3.87978,4.29877,7.92507
5.65808,-3.91151,4.34067,7.85923
5.66841,-3.95311,4.2657,7.83094
5.67873,-4.02478,4.1822,7.83513
5.68906,-4.10753,4.05396,7.90187
5.69938,-4.18205,3.92857,7.92956
5.7097,-4.18729,3.80122,7.92207
5.72003,-4.20135,3.74047,7.92028
5.73035,-4.19642,3.76815,7.93449
5.74068,-4.17816,3.85315,7.94557
5.751,-4.15272,3.99276,7.92492
5.76133,-4.10978,4.12743,7.89963
5.77165,-4.01057,4.20913,7.92043
5.78198,-3.9127,4.23772,7.95784
5.7923,-3.81709,4.27034,7.98492
5.80263,-3.72715,4.22694,8.02936
5.81295,-3.63812,4.18415,8.07201
5.82328,-3.58709,4.15512,8.10882
5.8336,-3.59383,4.12713,8.13246
5.84393,-3.62495,4.15497,8.16508
5.85425,-3.68765,4.16484,8.21506
5.86458,-3.77923,4.1819,8.25083
5.8749,-3.84537,4.17053,8.2426
5.88523,-3.95311,4.15123,8.30709
5.89555,-4.02134,4.10484,8.24469
5.90588,-4.04723,4.06488,8.18633
5.9162,-4.0595,4.05995,8.10239
5.92653,-4.03511,4.0595,8.01081
5.93685,-4.00742,4.02284,7.93808
5.94718,-3.98722,4.02807,7.88915
5.9575,-3.98648,4.03571,7.79608
5.96783,-4.01416,4.03705,7.81718
5.97815,-4.01715,4.04992,7.84591
5.98848,-4.00892,4.02733,7.89454
5.9988,-4.03975,4.05621,7.95245
6.00913,-4.01012,4.03975,7.95365
6.01945,-3.99471,4.04917,7.97789
6.02978,-3.98243,4.08075,7.92267
6.0401,-3.96702,4.0797,7.87254
6.05043,-3.96493,4.11157,7.81538
6.06075,-3.9775,4.14838,7.79817
6.07108,-4.01206,4.21123,7.73488
6.0814,-4.06788,4.23068,7.77318
6.09173,-4.10708,4.23338,7.78501
6.10205,-4.12579,4.24011,7.8501
6.11238,-4.14853,4.22335,7.91639
6.1227,-4.17651,4.20629,7.96607
6.13303,-4.15287,4.16828,7.95634
6.14335,-4.13028,4.13626,7.95604
6.15368,-4.07506,4.0984,7.95484
6.164,-4.02014,4.10035,7.91953
6.17433,-3.976,4.09257,7.87449
6.18465,-3.94503,4.05246,7.85189
6.19498,-3.93141,4.03945,7.85504
6.2053,-3.97136,4.0387,7.87434
6.21563,-3.99934,4.03975,7.93509
6.22595,-4.02508,4.05261,7.96637
6.23628,-4.02059,4.07252,7.96517
6.2466,-3.99635,4.08539,7.95933
6.25693,-3.96627,4.12878,7.94392
6.26725,-3.95894,4.1424,7.94392
6.27758,-3.94907,4.12878,7.94931
6.2879,-3.93425,4.12983,7.99584
6.29823,-3.98288,4.12639,8.06602
6.30855,-4.02613,4.12414,8.15102
6.31888,-4.02942,4.1201,8.2601
6.3292,-4.03107,4.09032,8.32879
6.33953,-4.00189,4.07461,8.40346
6.34985,-3.97241,4.11771,8.40465
