time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
1.81159,5.58115,2.75676,13.7902
1.8216,4.67346,2.68538,13.7989
1.83161,4.0812,2.66339,13.6304
1.84162,3.62121,2.51315,13.0409
1.85162,3.29964,2.17916,12.4852
1.86163,3.10407,1.96009,12.2081
1.87164,2.87811,1.98044,11.8683
1.88165,2.5332,1.99271,11.432
1.89166,2.10509,1.86507,10.8229
1.90167,1.86388,1.68596,10.2522
1.91168,1.62012,1.85804,9.88695
1.92169,1.76616,1.88498,9.70515
1.93169,1.90488,1.64915,9.35634
1.9417,2.02743,1.50161,8.99871
1.95171,2.17018,1.5242,8.70004
1.96172,2.08055,1.55024,8.37682
1.97173,1.84023,1.72322,8.04956
1.98174,1.51118,1.90084,7.90008
1.99175,1.18737,2.06873,7.7063
2.00176,0.993439,2.22779,7.51057
2.01176,1.00795,2.30126,7.37336
2.02177,1.02995,2.30231,7.21624
2.03178,0.921015,2.32012,7.07588
2.04179,0.911139,2.45973,6.91307
2.0518,0.728582,2.62478,6.8191
2.06181,0.546923,2.73776,6.93746
2.07182,0.509813,2.90101,6.92983
2.08183,0.540488,3.03658,6.82808
2.09183,0.466119,3.24622,6.63864
2.10184,0.55201,3.30398,6.61245
2.11185,0.447414,3.17709,6.58791
2.12186,0.58942,3.28019,6.38096
2.13187,0.648825,3.31221,6.23237
2.14188,0.453549,3.24278,6.13182
2.15189,0.322168,3.35905,5.95764
2.1619,0.384716,3.60206,5.86397
2.1719,0.430655,3.7701,5.9533
2.18191,0.413447,3.88457,5.92068
2.19192,0.333541,4.00787,5.83225
2.20193,0.242561,4.18893,5.78436
2.21194,0.197521,4.33947,5.81384
2.22195,0.11552,4.39857,5.81773
2.23196,0.0511758,4.44676,5.92577
2.24197,0.0371099,4.45798,6.11341
2.25198,0.0155622,4.37194,6.36361
2.26198,0.0412998,4.20315,6.68577
2.27199,0.20171,4.05142,6.75326
2.282,-0.00628475,4.3477,6.19766
2.29201,-0.302416,4.61151,6.46012
2.30202,-0.300471,4.64398,6.76852
2.31203,-0.285657,4.58996,6.62083
2.32204,-0.429907,4.64129,6.56816
2.33205,-0.725589,4.77192,6.95093
2.34205,-0.776017,4.93413,7.36453
2.35206,-0.573408,4.87038,7.5411
2.36207,-0.56443,4.94041,7.44009
2.37208,-0.665435,5.01523,7.66754
2.38209,-0.767188,5.09169,7.77797
2.3921,-0.816868,5.18462,7.64854
2.40211,-0.819112,5.27515,7.53227
2.41212,-0.878518,5.37645,7.55741
2.42212,-0.970245,5.49302,7.60888
2.43213,-1.03205,5.60315,7.69059
2.44214,-1.03728,5.67019,7.75298
2.45215,-1.04536,5.63009,7.77573
2.46216,-1.10836,5.60136,7.88032
2.47217,-1.10417,5.59223,7.90636
2.48218,-1.05793,5.54075,7.82631
2.49219,-1.0105,5.51202,7.78231
2.50219,-1.00182,5.47611,7.71528
2.5122,-1.01155,5.45546,7.68505
2.52221,-0.979672,5.4378,7.77603
2.53222,-0.992392,5.43152,7.86506
2.54223,-0.897671,5.43167,8.01814
2.55224,-0.802502,5.39725,8.14054
2.56225,-0.689527,5.31166,8.17825
2.57226,-0.649574,5.26467,8.18528
2.58226,-0.60558,5.26752,8.15251
2.59227,-0.586726,5.26811,8.0958
2.60228,-0.531061,5.19,8.0367
2.61229,-0.447713,5.10621,8.05001
2.6223,-0.488564,4.99488,8.19606
2.63231,-0.47405,4.93757,8.2833
2.64232,-0.36257,4.9027,8.32415
2.65233,-0.207696,4.77955,8.33313
2.66233,-0.0390552,4.5928,8.32505
2.67234,0.122852,4.41758,8.4452
2.68235,0.207397,4.37897,8.19067
2.69236,0.188393,4.39843,7.99854
2.70237,0.121804,4.25717,8.08608
2.71238,0.0692819,4.02673,8.28853
2.72239,-0.0609022,3.831,8.51299
2.7324,-0.110881,3.69214,8.56746
2.74241,-0.117166,3.53397,8.49129
2.75241,-0.0558145,3.38568,8.4048
2.76242,0.0127191,3.28632,8.39373
2.77243,0.0582087,3.21181,8.40016
2.78244,0.118213,3.12457,8.30649
2.79245,0.131232,3.05199,8.34405
2.80246,0.0709279,3.00905,8.4268
2.81247,0.0411501,2.989,8.46795
2.82248,0.00598547,2.99723,8.47588
2.83248,-0.0570116,3.01473,8.47229
2.84249,-0.0709279,2.9869,8.47693
2.8525,-0.114921,2.89398,8.4889
2.86251,-0.128688,2.78803,8.55175
2.87252,-0.119859,2.65561,8.63195
2.88253,-0.103998,2.51495,8.71724
2.89254,-0.0435443,2.40706,8.62821
2.90255,-0.0511758,2.33718,8.62806
2.91255,-0.0571613,2.27523,8.61115
2.92256,-0.0794572,2.23049,8.6125
2.93257,-0.0344165,2.18589,8.61968
2.94258,0.0248397,2.14804,8.58691
2.95259,0.120158,2.05362,8.59334
2.9626,0.191086,1.96937,8.61803
2.97261,0.286405,1.88288,8.56057
2.98262,0.372745,1.78966,8.48082
2.99262,0.448911,1.70137,8.4283
3.00263,0.533306,1.60007,8.41453
3.01264,0.557996,1.55278,8.24948
3.02265,0.609022,1.53468,8.1582
3.03266,0.651818,1.5257,8.07755
3.04267,0.666183,1.52061,7.92671
3.05268,0.729779,1.47976,7.86716
3.06269,0.866547,1.52076,7.84935
3.07269,0.998078,1.66112,7.82227
3.0827,1.02382,1.76287,7.85399
3.09271,1.19814,1.81554,7.73787
3.10272,1.41497,1.82512,7.58165
3.11273,1.42679,1.70227,7.46658
3.12274,1.70571,1.45387,7.54289
3.13275,1.91221,1.2559,7.61427
3.14276,2.15507,1.14113,7.65422
3.15277,2.43639,1.07245,7.71887
3.16277,2.62687,1.23346,7.74445
3.17278,2.69571,1.4229,7.64525
3.18279,2.69197,1.59872,7.50369
3.1928,2.72564,1.77993,7.71213
3.20281,2.65007,1.82647,7.06989
3.21282,3.00995,1.98583,7.76615
3.22283,3.29396,2.02653,7.85309
3.23284,3.45856,1.98433,7.48783
3.24284,3.69648,1.88228,7.34208
3.25285,3.99111,1.75988,7.50384
3.26286,4.33244,1.56176,7.70106
3.27287,4.59385,1.47063,7.84651
3.28288,4.74139,1.48036,7.81074
3.29289,4.72224,1.53887,7.76286
3.3029,4.60133,1.38235,7.76944
3.31291,4.33707,1.18378,7.67428
3.32291,3.89445,1.09833,7.70615
3.33292,3.894,1.01738,7.85354
3.34293,3.94577,0.890788,7.81523
3.35294,3.91839,0.752823,7.84621
3.36295,3.78806,0.667081,8.0955
3.37296,3.61553,0.694614,8.32654
3.38297,3.47861,0.645833,8.51778
3.39298,3.48609,0.569667,8.7364
3.40298,3.59218,0.420629,8.81989
3.41299,3.65278,0.192583,8.87481
3.423,3.74257,0.0784097,9.09433
3.43301,3.83265,0.0573109,9.32133
3.44302,3.96193,0.0336683,9.46648
3.45303,4.06055,0.080355,9.58678
3.46304,4.17367,0.152779,9.68644
3.47305,4.33423,0.207546,9.74929
3.48305,4.52906,0.28027,9.81124
3.49306,4.74992,0.330249,9.83548
3.50307,4.92545,0.36676,9.79508
3.51308,5.12087,0.40387,9.76979
3.52309,5.38184,0.429158,9.74435
3.5331,5.57771,0.404319,9.78101
3.54311,5.73408,0.432151,9.85418
3.55312,5.88836,0.509364,9.86107
3.56312,6.16279,0.520287,9.86496
3.57313,6.33981,0.617402,9.91748
3.58314,6.4504,0.72095,9.92736
3.59315,6.56816,0.833627,9.98976
3.60316,6.63011,0.965158,10.0541
3.61317,6.62996,1.07963,10.0951
3.62318,6.72737,1.17824,10.0643
3.63319,6.91337,1.26234,9.99335
3.6432,7.00929,1.28912,9.85314
3.6532,7.10446,1.2791,9.63542
3.66321,7.14022,1.25037,9.40662
3.67322,7.13124,1.26533,9.16346
3.68323,7.07318,1.25411,8.94305
3.69324,6.95647,1.26952,8.9417
3.70325,6.99941,1.25485,9.04644
3.71326,6.78588,1.40928,9.24771
3.72327,6.54766,1.72307,9.64454
3.73327,6.45399,2.00768,10.034
3.74328,6.70912,2.23812,10.1723
3.75329,7.07648,2.30141,10.2087
3.7633,7.31784,2.14175,10.275
3.77331,7.3943,2.0192,10.3371
3.78332,7.47077,2.11811,10.2798
3.79333,7.51431,2.15791,10.0601
3.80334,7.41525,2.09955,9.90057
3.81334,7.32667,2.03521,9.75138
3.82335,7.18706,2.10225,9.67268
3.83336,7.07124,2.25652,9.63796
3.84337,7.04116,2.31144,9.70455
3.85338,7.12795,2.25323,9.87947
3.86339,7.34612,2.04973,9.89399
3.8734,7.65003,1.69509,9.67387
3.88341,7.95814,1.14427,9.23409
3.89341,8.21012,0.593011,8.75016
3.90342,8.31113,0.161907,8.30814
3.91343,8.22943,-0.0960669,7.97654
3.92344,7.96951,-0.21413,7.66664
3.93345,7.56639,-0.163403,7.41106
3.94346,7.11987,-0.0528218,7.12256
3.95347,6.69011,0.106242,6.93238
3.96348,6.36046,0.314537,6.88629
3.97348,6.10743,0.589868,7.03263
3.98349,5.91978,0.854277,7.25155
3.9935,5.79244,1.1754,7.52733
4.00351,5.76596,1.43457,7.67143
4.01352,5.8719,1.52719,7.69642
4.02353,6.03665,1.56804,7.72321
4.03354,6.09097,1.67623,7.71797
4.04355,6.05027,1.74432,7.68056
4.05356,6.02782,1.86029,7.66021
4.06356,6.02109,1.98433,7.6424
4.07357,6.01555,2.13292,7.55501
4.08358,6.057,2.23827,7.45595
4.09359,6.14573,2.34421,7.46104
4.1036,6.23058,2.47529,7.44593
4.11361,6.36795,2.60054,7.46478
4.12362,6.54841,2.74853,7.498
4.13363,6.70343,2.84549,7.48289
4.14363,6.79202,2.96371,7.34762
4.15364,6.80952,3.03269,7.13124
4.16365,6.73456,3.08506,6.95288
4.17366,6.57429,3.20702,6.76044
4.18367,6.33024,3.42309,6.6738
4.19368,6.05176,3.70187,6.71256
4.20369,5.75563,4.11726,6.81102
4.2137,5.4176,4.5117,6.81536
4.2237,5.18866,4.69755,6.79606
4.23371,5.10456,4.75052,6.65076
4.24372,5.07015,4.71236,6.48496
4.25373,4.99308,4.67196,6.33263
4.26374,4.86799,4.70713,6.18883
4.27375,4.62917,4.7577,6.05805
4.28376,4.41967,4.8424,6.01271
4.29377,4.19432,4.95867,6.07196
4.30377,3.98483,5.13284,6.04697
4.31378,3.86991,5.24417,6.08453
4.32379,3.86063,5.33395,6.10548
4.3338,4.00937,5.36658,6.117
4.34381,4.1617,5.33934,6.1598
4.35382,4.22096,5.32632,6.20679
4.36383,4.27587,5.33979,6.25422
4.37384,4.30655,5.39635,6.3039
4.38384,4.28964,5.43301,6.31123
4.39385,4.31807,5.41281,6.30644
4.40386,4.35683,5.39007,6.31632
4.41387,4.48402,5.36283,6.37438
4.42388,4.60672,5.34473,6.47763
4.43389,4.74124,5.32677,6.60467
4.4439,4.90689,5.29909,6.72094
4.45391,5.067,5.31181,6.82943
4.46392,5.17055,5.25884,6.95243
4.47392,5.23819,5.18312,7.04026
4.48393,5.26901,5.12252,7.11119
4.49394,5.2521,4.97557,7.18751
4.50395,5.22352,4.81801,7.23464
4.51396,5.12731,4.68154,7.32188
4.52397,5.07718,4.56108,7.40448
4.53398,5.03169,4.40666,7.54649
4.54399,5.08167,4.23173,7.56339
4.55399,5.24597,4.14778,7.6831
4.564,5.2753,4.13282,8.02248
4.57401,5.11683,4.00368,8.07171
4.58402,4.80768,3.84447,8.1597
4.59403,4.42162,3.7273,8.2818
4.60404,4.15646,3.58006,8.38894
4.61405,3.90088,3.55552,8.46885
4.62406,3.70441,3.47412,8.45807
4.63406,3.64126,3.36399,8.38879
4.64407,3.6272,3.24398,8.39044
4.65408,3.52724,3.1937,8.47842
4.66409,3.45317,3.21929,8.45388
4.6741,3.41561,3.21465,8.39074
4.68411,3.31909,3.1524,8.31517
4.69412,3.16856,3.09584,8.27552
4.70413,3.03434,3.09718,8.25457
4.71413,2.85627,3.08536,8.24275
4.72414,2.78938,3.06337,8.21626
4.73415,2.78788,3.0279,8.16478
4.74416,2.68972,3.04122,8.20878
4.75417,2.60353,3.11155,8.27851
4.76418,2.56552,3.1096,8.33013
4.77419,2.54951,3.14522,8.33477
4.7842,2.57764,3.19789,8.28853
4.7942,2.53829,3.20911,8.28883
4.80421,2.52752,3.22048,8.31143
4.81422,2.5323,3.23156,8.32968
4.82423,2.52542,3.23395,8.33717
4.83424,2.56118,3.23859,8.33911
4.84425,2.67072,3.20043,8.3641
4.85426,2.77606,3.15704,8.3867
4.86427,2.92031,3.11275,8.41812
4.87427,3.00336,3.14791,8.44341
4.88428,3.08192,3.18906,8.41647
4.89429,3.22258,3.20432,8.40211
4.9043,3.31221,3.23605,8.39927
4.91431,3.37386,3.26193,8.41318
4.92432,3.44928,3.25744,8.48396
4.93433,3.49746,3.24487,8.53319
4.94434,3.59009,3.23964,8.59349
4.95435,3.70755,3.20178,8.68477
4.96435,3.82801,3.16482,8.75555
4.97436,3.97795,3.14447,8.83082
4.98437,4.10768,3.12741,8.93811
4.99438,4.24505,3.12771,9.01622
5.00439,4.33513,3.08237,9.00425
5.0144,4.44092,3.02177,9.08296
5.02441,4.4686,2.96356,9.08759
5.03442,4.49719,2.86061,9.1256
5.04442,4.50167,2.78055,9.20162
5.05443,4.45633,2.75556,9.17094
5.06444,4.43928,2.71142,9.15089
5.07445,4.48477,2.69331,9.17483
5.08446,4.53639,2.65994,9.15104
5.09447,4.6142,2.58557,9.09762
5.10448,4.67181,2.52856,9.06335
5.11449,4.70114,2.50313,8.99557
5.12449,4.69381,2.50342,8.93093
5.1345,4.58712,2.50372,8.86179
5.14451,4.45559,2.46272,8.79505
5.15452,4.35323,2.42187,8.75465
5.16453,4.25133,2.42247,8.71545
5.17454,4.19447,2.48427,8.63001
5.18455,4.15227,2.54248,8.57659
5.19456,4.10514,2.54083,8.51823
5.20456,4.00488,2.57046,8.44969
5.21457,3.87993,2.5968,8.41318
5.22458,3.8114,2.59306,8.36964
5.23459,3.73778,2.57405,8.35303
5.2446,3.66341,2.59455,8.33537
5.25461,3.5859,2.61131,8.29302
5.26462,3.55043,2.63271,8.22539
5.27463,3.53427,2.67655,8.13695
5.28463,3.52948,2.71127,8.11286
5.29464,3.50973,2.73027,8.07186
5.30465,3.49222,2.7201,8.02532
5.31466,3.49956,2.74269,8.04118
5.32467,3.53293,2.73895,8.07036
5.33468,3.54505,2.76693,8.14069
5.34469,3.63558,2.79522,8.15431
5.3547,3.67329,2.8636,8.29168
5.36471,3.68855,2.93423,8.387
5.37471,3.68376,2.96835,8.47139
5.38472,3.66625,3.01279,8.54965
5.39473,3.70635,3.03404,8.60068
5.40474,3.70995,3.01159,8.61504
5.41475,3.77594,2.99947,8.62103
5.42476,3.81439,3.07055,8.70827
5.43477,3.82771,3.08551,8.80299
5.44478,3.88083,3.03493,8.61265
5.45478,3.86377,2.99274,8.76094
5.46479,3.78746,2.83816,8.88843
5.4748,3.74302,3.08895,8.9429
5.48481,3.48878,2.98047,9.00694
5.49482,3.55672,3.01264,8.92763
5.50483,3.6254,2.9055,8.97073
5.51484,3.68675,2.84115,8.91746
5.52485,3.65563,2.76933,8.83635
5.53485,3.63378,2.76409,8.75765
5.54486,3.51467,2.72189,8.6514
5.55487,3.29066,2.65516,8.57494
5.56488,3.08297,2.57181,8.51613
5.57489,2.89906,2.53769,8.4675
5.5849,2.72294,2.58692,8.36066
5.59491,2.57705,2.62268,8.27746
5.60492,2.41933,2.64932,8.24394
5.61492,2.30351,2.69271,8.24035
5.62493,2.21044,2.76798,8.21746
5.63494,2.15672,2.81991,8.138
5.64495,2.12559,2.86091,8.06513
5.65496,2.1009,2.90385,7.99225
5.66497,2.02878,2.98974,7.92133
5.67498,1.99825,3.08222,7.78785
5.68499,1.999,3.17634,7.68251
5.69499,1.96069,3.22871,7.57791
5.705,1.9369,3.32777,7.40209
5.71501,2.00349,3.40065,7.45685
5.72502,2.15402,3.49971,7.73069
5.73503,2.34556,3.51736,7.95425
5.74504,2.58902,3.50734,8.10523
5.75505,2.88036,3.5021,8.24379
5.76506,3.11065,3.49656,8.3626
5.77506,3.37566,3.57093,8.60412
5.78507,3.59263,3.79778,8.89471
5.79508,3.79255,3.97854,8.86209
5.80509,3.97002,3.957,8.52631
5.8151,4.17307,3.75544,8.45927
5.82511,4.39648,3.75289,8.98464
5.83512,4.66613,3.92527,9.49161
5.84513,5.09573,4.12534,9.89025
5.85514,5.5822,4.06937,9.81468
5.86514,6.12119,3.71069,9.26955
5.87515,6.54676,3.20567,8.77665
5.88516,6.71196,2.76065,8.28225
5.89517,6.62053,2.55759,8.00273
5.90518,6.40715,2.59096,8.07111
5.91519,6.23252,2.76978,8.22239
5.9252,6.05027,2.89039,8.34121
5.93521,6.06164,2.83397,8.36515
5.94521,6.27053,2.55625,8.24439
5.95522,6.38171,2.23423,8.14174
5.96523,6.43453,1.98628,8.07006
5.97524,6.49663,2.06948,8.14279
5.98525,6.26215,1.74207,7.75538
5.99526,6.08797,1.49293,7.92133
6.00527,6.02692,1.41377,8.04552
6.01528,6.11461,1.37471,7.87434
6.02528,6.24285,1.26892,7.56923
6.03529,6.32335,1.05554,7.33041
6.0453,6.27577,0.832579,7.13783
6.05531,6.15217,0.664836,6.92474
6.06532,6.08423,0.560839,6.73381
6.07533,6.09875,0.572062,6.6545
6.08534,6.16833,0.5562,6.5116
6.09535,6.21382,0.481531,6.42137
6.10535,6.2409,0.45729,6.46895
6.11536,6.21502,0.601091,6.57923
6.12537,6.50037,0.753122,6.54826
6.13538,6.98101,0.887795,6.47658
6.14539,7.66604,1.08187,6.48631
6.1554,8.55175,1.10956,6.59345
6.16541,9.61088,1.2143,6.65211
6.17542,10.8623,1.45776,6.59061
6.18542,12.0538,1.75644,6.43887
6.19543,12.9566,2.09117,6.55484
6.20544,13.4812,2.52048,6.88943
6.21545,13.7757,2.89293,7.08919
6.22546,13.8255,3.15165,7.04984
6.23547,13.6527,3.1949,6.90739
6.24548,13.438,3.14028,6.72094
6.25549,12.9536,3.18068,6.54781
6.2655,12.2226,3.20268,6.39323
6.2755,11.5008,3.19071,6.26919
6.28551,10.7905,3.06217,5.96827
6.29552,10.1457,3.07175,5.68021
6.30553,9.68584,3.11798,5.58205
6.31554,9.24816,3.08267,5.69638
6.32555,8.82393,2.84968,5.66974
6.33556,8.52421,2.42561,5.46938
6.34557,8.21581,2.11527,5.2744
6.35557,7.79563,1.96114,5.16068
6.36558,7.35345,1.86388,4.99443
6.37559,7.09698,1.73459,4.81127
6.3856,6.97906,1.58555,4.70817
6.39561,6.86818,1.40344,4.6546
6.40562,6.78184,1.19066,4.62094
6.41563,6.83586,0.999424,4.60223
6.42564,6.91352,0.86131,4.55764
6.43564,7.02605,0.619945,4.50616
6.44565,7.11104,0.37484,4.48955
6.45566,7.22821,0.231039,4.37209
6.46567,7.2538,0.216375,4.27767
6.47568,7.12406,0.145746,4.17921
6.48569,7.08501,0.0962165,4.17711
6.4957,7.10895,-0.0429458,4.24819
6.50571,7.02874,-0.219218,4.29727
6.51571,7.0027,-0.298525,4.28231
6.52572,6.9831,-0.434246,4.33453
6.53573,7.01393,-0.584631,4.37957
6.54574,7.3542,-0.628475,4.40606
6.55575,7.72081,-0.749381,4.3893
6.56576,7.66619,-0.983862,4.2853
6.57577,7.29091,-1.11539,4.23442
6.58578,6.97757,-1.15235,4.36266
6.59578,6.97143,-1.1341,4.49434
6.60579,7.20322,-1.43681,4.45858
6.6158,7.61307,-2.17093,4.21931
6.62581,7.43126,-1.22553,4.8014
6.63582,8.20863,-1.0295,4.87981
6.64583,8.54815,-1.58211,4.76923
6.65584,8.2185,-1.79489,4.10648
6.66585,7.67547,-1.79564,3.54579
6.67585,7.3346,-1.93166,3.21315
6.68586,7.30737,-2.52931,3.22363
6.69587,7.66604,-2.89188,3.41082
6.70588,8.2821,-2.75526,3.4409
6.71589,8.50341,-2.44611,3.41621
6.7259,8.35767,-2.40601,3.30982
6.73591,7.82975,-2.3704,2.93677
6.74592,7.56579,-2.25323,2.79581
6.75593,7.54559,-2.12529,2.96879
6.76593,8.17286,-1.96713,3.1099
6.77594,8.99976,-1.98179,2.76664
6.78595,9.0635,-2.29453,2.42322
6.79596,8.99048,-2.45509,1.95545
6.80597,9.04196,-2.48203,1.65543
6.81598,9.125,-2.52782,1.77963
6.82599,9.35769,-2.41259,1.9176
