time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
1.32784,0.831981,4.09915,8.48097
1.3379,0.757312,4.13372,8.47453
1.34796,0.702096,4.16559,8.49758
1.35802,0.661395,4.2235,8.50386
1.36808,0.606777,4.28081,8.55384
1.37814,0.606328,4.31523,8.58437
1.38819,0.635358,4.37553,8.66173
1.39825,0.636854,4.4291,8.71754
1.40831,0.670972,4.47893,8.76707
1.41837,0.709129,4.53085,8.81466
1.42843,0.695063,4.63246,8.87676
1.43849,0.664088,4.75755,8.9625
1.44855,0.684439,4.82728,8.98195
1.45861,0.747286,4.90255,9.01203
1.46867,0.755965,4.95537,9.12934
1.47873,0.776914,5.01179,9.23499
1.48879,0.784845,5.0076,9.35515
1.49885,0.800707,4.98575,9.4569
1.50891,0.839463,4.86574,9.52289
1.51897,0.805645,4.68423,9.67986
1.52903,0.568021,4.48866,9.93978
1.53909,0.377683,4.39109,10.1954
1.54914,0.429458,4.13626,10.6589
1.5592,0.398034,3.89385,10.8487
1.56926,0.429009,3.69259,10.9824
1.57932,0.47375,3.5621,11.052
1.58938,0.476444,3.50584,11.1011
1.59944,0.643139,3.26433,11.0178
1.6095,0.478988,3.35396,10.9075
1.61956,0.517145,3.39706,10.8536
1.62962,0.65496,3.13878,10.7177
1.63968,0.777663,2.91104,10.5708
1.64974,0.880762,2.79596,10.3864
1.6598,0.883456,2.74509,10.1992
1.66986,0.954982,2.70603,9.90252
1.67992,1.04028,2.70977,9.55536
1.68998,1.10671,2.67476,9.12007
1.70004,1.05973,2.73566,8.72128
1.7101,0.968599,2.80404,8.25307
1.72015,0.872532,2.8425,7.8694
1.73021,0.732472,2.95144,7.51536
1.74027,0.675461,2.9248,7.28432
1.75033,0.648077,2.99378,7.13005
1.76039,0.595255,3.10107,7.11508
1.77045,0.541536,3.1952,7.05238
1.78051,0.696859,3.21944,7.03757
1.79057,0.763447,3.11738,7.00794
1.80063,0.854726,3.01593,7.11583
1.81069,1.06871,2.97059,6.9415
1.82075,0.956778,3.22093,7.18496
1.83081,0.944807,3.39601,7.31215
1.84087,0.986556,3.42668,7.33804
1.85093,0.889591,3.55432,7.31859
1.86099,0.887197,3.6884,7.30003
1.87105,0.953636,3.77309,7.40268
1.8811,1.00272,3.77205,7.38967
1.89116,1.10357,3.70231,7.38802
1.90122,1.22433,3.53637,7.36183
1.91128,1.22089,3.37775,7.23584
1.92134,1.31486,3.27839,7.16117
1.9314,1.49233,3.28318,7.1507
1.94146,1.69883,3.18831,6.93372
1.95152,1.81988,3.05229,6.79187
1.96158,1.96129,3.0508,6.8197
1.97164,2.10913,3.13519,7.01602
1.9817,2.24186,3.0707,6.95647
1.99176,2.3294,2.86914,6.84963
2.00182,2.36022,2.75377,6.76837
2.01188,2.48352,2.61535,6.67889
2.02194,2.49071,2.41589,6.45907
2.032,2.46631,2.27403,6.29806
2.04205,2.33912,2.17273,6.11611
2.05211,2.21672,2.10015,5.83254
2.06217,2.28196,2.10195,5.64984
2.07223,2.44402,2.24021,5.44454
2.08229,2.87048,2.4108,5.26123
2.09235,3.29156,2.40257,4.86918
2.10241,3.75349,2.21358,4.40815
2.11247,3.95954,2.02025,4.08928
2.12253,4.01131,1.79714,3.83818
2.13259,4.12833,1.46988,3.67927
2.14265,4.64009,1.15744,3.80392
2.15271,4.95867,0.99299,3.94607
2.16277,5.2111,0.763148,3.9558
2.17283,5.61692,0.439483,3.7921
2.18289,6.17207,0.152181,3.73314
2.19295,6.54197,-0.0661395,3.6652
2.203,6.91636,-0.298675,3.52679
2.21306,7.33939,-0.557996,3.37476
2.22312,7.76795,-0.804148,3.37237
2.23318,8.21701,-1.03893,3.21809
2.24324,8.89636,-1.34254,2.97358
2.2533,9.43864,-1.66052,2.73656
2.26336,10.2781,-1.69015,2.62119
2.27342,11.3691,-1.47063,2.8006
2.28348,12.1391,-1.33282,2.63555
2.29354,12.7544,-1.71888,2.31758
2.3036,13.2282,-2.39254,2.2037
2.31366,13.423,-2.92735,2.2878
2.32372,13.3745,-3.43506,2.56178
2.33378,13.0058,-3.95056,2.90086
2.34384,12.7048,-4.35668,3.13429
2.3539,12.4661,-4.87502,3.29665
2.36395,12.0642,-5.33785,3.27181
2.37401,11.6251,-5.55886,3.19968
2.38407,11.3072,-5.79244,3.11649
2.39413,11.0953,-6.10653,2.90969
2.40419,11.0347,-6.50352,2.59216
2.41425,11.2528,-6.80294,2.29199
2.42431,11.4908,-6.99178,1.97147
2.43437,11.9497,-7.31844,1.58795
2.44443,12.2339,-7.67876,1.36469
2.45449,12.5828,-8.02203,1.12781
2.46455,12.9799,-8.39508,1.00287
2.47461,13.2976,-8.80074,0.866397
2.48467,13.6295,-9.08251,0.793225
2.49473,13.9538,-9.24696,0.758659
2.50479,14.2221,-9.41126,0.689377
2.51485,14.4506,-9.57466,0.726188
2.52491,14.4075,-9.5175,0.733819
2.53496,14.0144,-9.13159,0.876124
2.54502,13.275,-8.33477,1.19814
2.55508,12.3525,-7.35704,1.55727
2.56514,11.484,-6.59285,1.80836
2.5752,10.8158,-6.10758,1.8947
2.58526,10.3342,-5.79603,1.88198
2.59532,9.8669,-5.41491,1.95276
2.60538,9.63557,-5.18357,1.90233
2.61544,9.51047,-5.0477,1.68401
2.6255,9.35245,-4.90165,1.46075
2.63556,9.32507,-4.91437,1.16851
2.64562,9.33509,-5.1107,0.849788
2.65568,9.01068,-5.25165,0.573109
2.66574,8.57554,-4.95552,0.663041
2.6758,8.17511,-4.70907,0.905453
2.68586,8.04403,-4.94864,0.967851
2.69591,7.40882,-4.43688,1.10537
2.70597,7.6005,-4.29787,1.12063
2.71603,7.93569,-4.84285,0.956778
2.72609,8.34974,-5.09663,0.70464
2.73615,8.65844,-5.15693,0.529864
2.74621,8.6535,-5.0878,0.38307
2.75627,8.61699,-4.93098,0.307504
2.76633,8.54561,-4.87607,0.179265
2.77639,8.55324,-4.90046,0.0998078
2.78645,8.42859,-4.87307,0.0196024
2.79651,8.35991,-4.75546,0.0149637
2.80657,8.37083,-4.82459,0.0209492
2.81663,8.41677,-4.86903,0.0541685
2.82669,8.43608,-4.99218,0.0387559
2.83675,8.43278,-5.13539,-0.05357
2.84681,8.27357,-5.20242,-0.127939
2.85686,8.17541,-5.24552,-0.209192
2.86692,8.04642,-5.39935,-0.337581
2.87698,7.79458,-5.33126,-0.389205
2.88704,7.66215,-5.3347,-0.430056
2.8971,7.62923,-5.44663,-0.565627
2.90716,7.62849,-5.47985,-0.659599
2.91722,7.64794,-5.50679,-0.721549
2.92728,7.70944,-5.62231,-0.835422
2.93734,7.64525,-5.65762,-0.856821
2.9474,7.60978,-5.53611,-0.789783
2.95746,7.69358,-5.59657,-0.802502
2.96752,7.85623,-5.75204,-0.881211
2.97758,7.96682,-5.8098,-0.933435
2.98764,7.97639,-5.76012,-0.937026
2.9977,8.07859,-5.7673,-0.9891
3.00776,8.17945,-5.90347,-1.10447
3.01781,8.08233,-5.78361,-1.04611
3.02787,8.09191,-5.63158,-1.02815
3.03793,8.11331,-5.62515,-1.09998
3.04799,8.13426,-5.66226,-1.18019
3.05805,8.06213,-5.60749,-1.22762
3.06811,7.82137,-5.48883,-1.24857
3.07817,7.44728,-5.34233,-1.25216
3.08823,7.09698,-5.20736,-1.25066
3.09829,6.83481,-5.07493,-1.21819
3.10835,6.70972,-5.00251,-1.19021
3.11841,6.63475,-5.02361,-1.16103
3.12847,6.73067,-5.13973,-1.04297
3.13853,6.85771,-5.38752,-0.820758
3.14859,6.7787,-5.45815,-0.591514
3.15865,6.80698,-5.43825,-0.302865
3.16871,6.5315,-5.35969,-0.220565
3.17876,6.45399,-5.44169,-0.0849937
3.18882,6.22744,-5.39336,-0.105045
3.19888,6.04817,-5.25764,-0.0909792
3.20894,6.12853,-5.32064,-0.234182
3.219,6.12194,-5.38498,-0.391001
3.22906,6.27562,-5.3157,-0.402074
3.23912,6.56681,-5.41072,-0.429458
3.24918,6.74383,-5.49466,-0.509962
3.25924,6.71376,-5.28263,-0.572062
3.2693,6.80833,-5.25749,-0.601091
3.27936,7.03428,-5.54719,-0.696709
3.28942,7.06914,-5.71418,-0.884653
3.29948,6.97098,-5.34697,-0.915329
3.30954,6.79935,-4.97198,-0.819561
3.3196,6.78109,-4.81726,-0.771827
3.32966,6.7796,-4.78494,-0.833926
3.33972,6.72588,-4.70608,-0.943161
3.34977,6.70538,-4.69156,-1.03968
3.35983,6.81716,-4.7785,-1.12243
3.36989,7.07273,-4.91916,-1.20368
3.37995,7.42289,-5.08481,-1.30783
3.39001,7.6626,-5.28981,-1.44953
3.40007,7.80326,-5.45666,-1.56565
3.41013,7.80805,-5.46414,-1.41003
3.42019,7.76286,-5.35191,-1.32518
3.43025,7.75987,-5.36568,-1.28149
3.44031,7.69014,-5.40099,-1.2381
3.45037,7.52943,-5.33246,-1.1941
3.46043,7.30063,-5.09768,-1.07858
3.47049,7.07902,-4.81217,-0.937176
3.48055,6.80488,-4.4689,-0.834974
3.49061,6.56053,-4.20734,-0.731126
3.50067,6.41194,-4.04633,-0.719155
3.51072,6.23956,-3.96014,-0.712571
3.52078,6.11611,-3.9139,-0.652566
3.53084,5.94073,-3.87963,-0.604982
3.5409,5.729,-3.76965,-0.555153
3.55096,5.56245,-3.5633,-0.544229
3.56102,5.39037,-3.34723,-0.555901
3.57108,5.29894,-3.16392,-0.587624
3.58114,5.34428,-3.10511,-0.643289
3.5912,5.4369,-3.17933,-0.763896
3.60126,5.62111,-3.30338,-0.780356
3.61132,5.87399,-3.53158,-1.03504
3.62138,6.25736,-3.93261,-1.13814
3.63144,6.73934,-4.50123,-1.32668
3.6415,7.3747,-5.26407,-1.54051
3.65156,8.46151,-6.38411,-1.83934
3.66162,9.74839,-7.95873,-2.19712
3.67167,10.919,-9.4575,-2.42831
3.68173,12.0761,-10.6791,-2.57764
3.69179,13.3008,-11.7598,-2.73776
3.70185,14.2173,-12.4912,-2.762
3.71191,14.7873,-12.6519,-2.76394
3.72197,14.9694,-12.4627,-2.70543
3.73203,15.0074,-12.1679,-2.67281
3.74209,14.8761,-12.0199,-2.65022
3.75215,14.609,-11.8563,-2.5941
3.76221,14.1889,-11.5036,-2.45853
3.77227,13.5508,-10.8729,-2.31518
3.78233,12.71,-10.0288,-2.13098
3.79239,11.7327,-9.05228,-2.0388
3.80245,10.632,-8.00452,-1.93017
3.81251,9.50927,-6.96036,-1.77918
3.82257,8.59768,-6.00957,-1.67863
3.83262,7.80685,-5.3136,-1.60949
3.84268,7.13483,-4.72164,-1.59393
3.85274,6.55559,-4.23158,-1.66217
3.8628,6.04428,-3.82966,-1.69613
3.87286,5.62126,-3.47801,-1.65229
3.88292,5.25525,-3.22587,-1.64615
3.89298,4.88145,-2.93737,-1.58241
3.90304,4.54148,-2.58303,-1.48215
3.9131,4.29996,-2.29079,-1.43577
3.92316,4.13147,-2.11736,-1.45657
3.93322,4.0782,-1.97895,-1.48021
3.94328,4.09092,-1.89934,-1.5658
3.95334,4.19432,-1.86911,-1.72023
3.9634,4.44317,-1.97446,-1.83081
3.97346,4.80678,-2.21388,-2.02698
3.98352,5.26871,-2.56672,-2.26281
3.99357,5.74321,-2.98256,-2.46272
4.00363,6.15486,-3.39481,-2.64573
4.01369,6.47374,-3.73119,-2.7599
4.02375,6.62188,-3.93545,-2.81946
4.03381,6.58881,-3.90896,-2.7213
4.04387,6.46132,-3.70935,-2.51914
4.05393,6.32575,-3.52814,-2.29722
4.06399,6.25362,-3.4204,-2.10524
4.07405,6.21921,-3.36533,-1.93032
4.08411,6.26081,-3.31865,-1.82916
4.09417,6.26978,-3.31341,-1.82557
4.10423,6.3455,-3.45137,-1.74925
4.11429,6.32814,-3.70905,-1.69254
4.12435,6.04368,-3.89475,-1.46599
4.13441,5.71134,-3.9335,-1.2571
4.14447,5.35131,-3.92213,-1.00825
4.15453,4.97842,-3.88532,-0.707483
4.16458,4.77371,-3.63677,-0.470907
4.17464,4.93817,-3.55986,-0.359128
4.1847,5.20018,-3.83055,-0.626081
4.19476,5.75518,-4.19402,-0.702844
4.20482,6.54497,-4.68124,-0.990446
4.21488,7.62415,-5.28817,-1.41093
4.22494,8.98285,-6.07481,-2.04898
4.235,10.2655,-6.82194,-2.7813
