time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
1.25048,8.07485,-4.79347,-3.48983
1.26049,8.50431,-4.77342,-3.79838
1.27049,8.90055,-4.67406,-3.94907
1.2805,9.29993,-4.50063,-3.97914
1.2905,9.87005,-4.41474,-3.95281
1.3005,10.3749,-4.38331,-3.91001
1.31051,10.8051,-4.32301,-3.76771
1.32051,11.1572,-4.29892,-3.59488
1.33051,11.4402,-4.35114,-3.2754
1.34052,11.6402,-4.4511,-2.79911
1.35052,11.8631,-4.62991,-2.39464
1.36053,12.1242,-4.85093,-1.95545
1.37053,12.2991,-4.96914,-1.38698
1.38053,12.2668,-4.93053,-0.862956
1.39054,12.2098,-4.92021,-0.219667
1.40054,12.1466,-4.92021,0.133925
1.41055,11.9738,-4.87502,0.494101
1.42055,11.9961,-4.74424,0.965307
1.43055,12.1227,-4.83237,1.42933
1.44056,12.1827,-4.97528,2.02833
1.45056,12.0838,-5.03887,2.63331
1.46056,11.6874,-4.94879,3.31131
1.47057,11.1891,-4.74858,4.0779
1.48057,10.7441,-4.53729,4.78584
1.49058,10.3815,-4.31223,5.40638
1.50058,9.90716,-4.17472,5.74351
1.51058,9.33869,-4.05306,6.29956
1.52059,8.8781,-3.94069,6.78543
1.53059,8.24963,-3.82232,7.13648
1.5406,7.46927,-3.64186,7.5607
1.5506,6.81057,-3.53951,7.78695
1.5606,6.06179,-3.43746,8.07276
1.57061,5.40249,-2.94021,8.13276
1.58061,4.8403,-2.55939,7.89873
1.59062,4.56333,-2.44941,7.78441
1.60062,4.3043,-2.77112,7.53721
1.61062,3.90432,-2.68374,7.28342
1.62063,3.52305,-2.29633,7.14725
1.63063,3.28363,-2.27253,7.11568
1.64063,3.10167,-2.20086,7.07303
1.65064,2.91343,-1.93421,6.89676
1.66064,2.80449,-1.61593,6.80025
1.67065,2.56537,-1.45956,6.7588
1.68065,2.27777,-1.25186,6.83541
1.69065,2.10315,-0.925055,6.86833
1.70066,1.97925,-0.69207,6.87132
1.71066,1.86896,-0.664388,6.90604
1.72067,1.71259,-0.442476,7.01587
1.73067,1.5245,-0.26351,7.14546
1.74067,1.31591,-0.202159,7.23524
1.75068,1.17869,-0.055216,7.27729
1.76068,1.10686,0.0986107,7.30512
1.77068,0.987154,0.291193,7.36737
1.78069,0.944508,0.503827,7.54798
1.79069,0.943161,0.57685,7.72006
1.8007,0.835422,0.716162,7.93539
1.8107,0.695213,0.858915,8.13052
1.8207,0.646581,0.995983,8.23018
1.83071,0.63446,1.05883,8.30918
1.84071,0.627727,1.20263,8.40585
1.85072,0.600343,1.40314,8.51523
1.86072,0.536747,1.54545,8.54232
1.87072,0.542134,1.63703,8.6746
1.88073,0.456243,1.73474,8.79939
1.89073,0.448462,1.91505,8.88514
1.90074,0.519389,2.03371,8.92404
1.91074,0.519988,2.18545,8.95172
1.92074,0.478688,2.34047,8.95382
1.93075,0.500685,2.4102,8.92314
1.94075,0.475696,2.4506,8.86299
1.95075,0.465969,2.51719,8.91851
1.96076,0.442626,2.6987,9.13308
1.97076,0.442626,2.6987,9.13308
1.98077,0.464622,2.79267,9.1678
1.99077,0.551262,2.86225,9.16122
2.00077,0.62204,2.89742,9.09223
2.01078,0.65496,2.93483,8.95636
2.02078,0.607974,3.04062,8.90339
2.03079,0.480035,3.19325,8.84892
2.04079,0.37484,3.31386,8.87302
2.05079,0.314836,3.41367,8.94634
2.0608,0.330997,3.45092,9.06335
2.0708,0.345212,3.43387,9.17259
2.0808,0.36676,3.50225,9.21688
2.09081,0.444721,3.56151,9.27255
2.10081,0.504725,3.56779,9.22002
2.11082,0.608872,3.56674,9.16571
2.12082,0.676508,3.67852,9.14461
2.13082,0.682793,3.71458,9.14176
2.14083,0.735166,3.73404,9.11378
2.15083,0.718406,3.75065,9.06844
2.16084,0.672318,3.80931,9.14805
2.17084,0.683242,3.85779,9.16286
2.18084,0.652267,3.86302,9.15703
2.19085,0.633562,3.85943,9.16256
2.20085,0.676359,3.88023,9.19892
2.21086,0.740702,3.84627,9.27659
2.22086,0.760903,3.82128,9.27718
2.23086,0.754768,3.82397,9.25564
2.24087,0.771528,3.85599,9.18815
2.25087,0.759108,3.90762,9.10615
2.26087,0.747436,4.03346,9.0873
2.27088,0.780805,4.19642,9.06365
2.28088,0.782152,4.32271,9.13264
2.29089,0.868343,4.34755,9.23499
2.30089,0.928646,4.31687,9.26372
2.31089,1.00616,4.2868,9.27644
2.3209,1.1115,4.20899,9.30636
2.3309,1.21146,4.09541,9.38537
2.34091,1.18976,4.12399,9.46827
2.35091,1.20413,4.17292,9.5784
2.36091,1.2978,4.10394,9.64903
2.37092,1.35347,3.99755,9.55102
2.38092,1.35541,3.88083,9.40303
2.39092,1.31291,3.76022,9.06994
2.40093,1.22717,3.65383,8.61624
2.41093,1.26428,3.41172,8.28749
2.42094,1.3611,3.24712,8.0147
2.43094,1.30438,3.18068,7.83484
2.44094,1.25201,3.06995,7.66096
2.45095,1.1118,2.98196,7.39879
2.46095,0.945854,2.88739,7.13483
2.47096,0.798163,2.80614,6.90379
2.48096,0.625033,2.68134,6.64672
2.49096,0.524926,2.58243,6.35208
2.50097,0.377983,2.3698,6.16489
2.51097,0.23089,2.25937,5.97455
2.52098,0.123001,2.11916,5.84437
2.53098,0.139462,1.97176,5.93789
2.54098,0.0591066,2.01067,6.05131
2.55099,-0.0641942,2.02294,6.08064
2.56099,-0.21847,2.03656,6.02932
2.57099,-0.312741,2.04045,5.95614
2.581,-0.274883,1.97625,5.85529
2.591,-0.187046,1.90428,5.72211
2.60101,-0.151283,1.9366,5.64505
2.61101,-0.155024,1.98314,5.55093
2.62101,-0.14425,2.06514,5.51352
2.63102,-0.180761,2.11048,5.51487
2.64102,-0.125545,2.13547,5.62231
2.65103,-0.0647928,2.19472,5.79529
2.66103,-0.00628475,2.15851,6.04653
2.67103,0.0972639,2.20325,6.38216
2.68104,0.209043,2.20999,6.71136
2.69104,0.415392,2.23707,7.12541
2.70104,0.663939,2.3502,7.54499
2.71105,0.818962,2.44432,7.96038
2.72105,0.951092,2.53769,8.36964
2.73106,1.13081,2.56567,8.73894
2.74106,1.33745,2.52422,9.12276
2.75106,1.54066,2.44342,9.53276
2.76107,1.74088,2.43324,9.85852
2.77107,1.83679,2.49445,10.1174
2.78108,1.92448,2.61161,10.3029
2.79108,1.89889,2.7822,10.464
2.80108,1.85834,2.92929,10.5494
2.81109,1.73654,3.01922,10.6295
2.82109,1.65693,3.01862,10.7581
2.8311,1.57732,3.02745,10.8279
2.8411,1.50325,3.05573,10.8816
2.8511,1.44145,3.12292,10.8647
2.86111,1.49113,3.14776,10.8216
2.87111,1.56056,3.23859,10.8042
2.88111,1.58346,3.33122,10.796
2.89112,1.60231,3.40544,10.7749
2.90112,1.59932,3.42474,10.778
2.91113,1.65259,3.4388,10.8087
2.92113,1.76586,3.41052,10.8569
2.93113,1.92568,3.38898,10.9296
2.94114,2.1024,3.36159,11.0191
2.95114,2.22121,3.43596,11.0275
2.96115,2.24859,3.51587,11.0363
2.97115,2.26805,3.58994,10.9983
2.98115,2.23183,3.63737,10.907
2.99116,2.27747,3.72401,10.8719
3.00116,2.26655,3.75514,10.8084
3.01116,2.2456,3.80601,10.7439
3.02117,2.23483,3.83729,10.7294
3.03117,2.28735,3.76307,10.6938
3.04118,2.30067,3.74556,10.7089
3.05118,2.28615,3.7303,10.6517
3.06118,2.1847,3.7906,10.5545
3.07119,2.05751,3.84986,10.4343
3.08119,1.9369,3.85584,10.2977
3.0912,1.82362,3.894,10.2043
3.1012,1.80821,3.93171,10.196
3.1112,1.85056,3.94293,10.1738
3.12121,1.83799,3.93051,10.2296
3.13121,1.87046,3.89864,10.3026
3.14122,1.90742,3.79778,10.3405
3.15122,1.94004,3.63528,10.3993
3.16122,2.03716,3.51781,10.5047
3.17123,2.0804,3.51512,10.5512
3.18123,2.09327,3.55268,10.5088
3.19123,2.06978,3.6447,10.3984
3.20124,1.98074,3.82397,10.2292
3.21124,1.94483,3.94592,10.0495
3.22125,1.89994,4.02493,9.84446
3.23125,1.92942,4.06399,9.69961
3.24125,1.98763,4.0366,9.60489
3.25126,2.04778,4.01161,9.56404
3.26126,2.12559,3.95041,9.53905
3.27127,2.11916,3.86961,9.58454
3.28127,2.04,3.85689,9.65322
3.29127,1.95007,3.88637,9.64918
3.30128,1.87271,3.92946,9.60504
3.31128,1.78292,4.04468,9.55326
3.32128,1.74955,4.12519,9.53486
3.33129,1.75748,4.17981,9.46782
3.34129,1.7928,4.18744,9.51526
3.3513,1.8739,4.09421,9.57167
3.3613,1.876,3.98109,9.63691
3.3713,1.89874,3.88667,9.73238
3.38131,1.93914,3.86886,9.77144
3.39131,2.01157,3.84297,9.68719
3.40132,2.09955,3.87709,9.59232
3.41132,2.16644,3.94039,9.42577
3.42132,2.20954,3.92512,9.28123
3.43133,2.24844,3.95311,9.13967
3.44133,2.30246,3.94547,9.09627
3.45133,2.32266,3.94922,9.1042
3.46134,2.27538,3.99291,9.12336
3.47134,2.24665,4.01431,9.22721
3.48135,2.26505,4.1192,9.2724
3.49135,2.2848,4.25866,9.32956
3.50135,2.30141,4.34291,9.38403
3.51136,2.36381,4.40621,9.3939
3.52136,2.42202,4.49105,9.31504
3.53137,2.42307,4.59445,9.19773
3.54137,2.41095,4.67211,9.024
3.55137,2.40302,4.71042,8.81092
3.56138,2.42157,4.76997,8.57988
3.57138,2.42666,4.90884,8.34764
3.58139,2.40541,4.99548,8.13396
3.59139,2.40122,5.08945,7.82017
3.60139,2.34571,5.1704,7.56265
3.6114,2.2643,5.24432,7.27504
3.6214,2.13083,5.29714,7.03368
3.6314,2.00962,5.36283,6.87073
3.64141,1.90039,5.42089,6.72154
3.65141,1.8121,5.47431,6.62293
3.66142,1.75449,5.48808,6.53464
3.67142,1.64586,5.55766,6.50022
3.68142,1.59034,5.58998,6.4679
3.69143,1.57014,5.6235,6.47838
3.70143,1.53453,5.6874,6.47134
3.71144,1.47811,5.8104,6.47404
3.72144,1.41078,5.82132,6.47793
3.73144,1.33087,5.80741,6.52791
3.74145,1.21071,5.83688,6.60796
3.75145,1.08876,5.8101,6.71495
3.76145,0.977577,5.82177,6.8188
3.77146,0.880613,5.80771,6.86983
3.78146,0.803251,5.85738,6.99971
3.79147,0.760454,5.91634,7.08441
3.80147,0.731575,5.92846,7.1483
3.81147,0.752973,5.93564,7.18661
3.82148,0.726487,5.90751,7.14187
3.83148,0.687881,5.93385,7.11718
3.84149,0.641343,5.89838,7.01976
3.85149,0.586876,5.8731,6.95707
3.86149,0.565328,5.79678,6.86668
3.8715,0.60992,5.63951,6.86624
3.8815,0.759557,5.41147,6.93223
3.89151,0.953935,5.22786,6.92849
3.90151,1.1947,5.04875,6.88733
3.91151,1.43966,4.8608,6.89317
3.92152,1.9384,4.72493,6.91292
3.93152,2.37683,4.66403,6.9026
3.94152,2.72968,4.60792,6.83751
3.95153,3.1527,4.46292,6.92938
3.96153,3.7514,4.19776,7.15339
3.97154,4.34486,4.07132,7.37156
3.98154,4.82115,4.15033,7.32547
3.99154,5.19599,4.25462,7.21055
4.00155,5.57038,4.26375,7.05852
4.01155,5.79005,4.26256,6.9635
4.02156,5.94058,4.31119,6.96126
4.03156,6.00971,4.20899,7.03413
4.04156,6.01944,4.03855,7.39386
4.05157,6.11641,3.8304,7.7874
4.06157,6.21562,3.67164,8.12244
4.07157,6.18045,3.63408,8.41992
4.08158,6.076,3.69947,8.52661
4.09158,5.86816,3.76232,8.44969
4.10159,5.63487,3.82981,8.26848
4.11159,5.38797,3.91555,8.09475
4.12159,5.22263,3.95281,8.02024
4.1316,5.01074,3.97974,8.01515
4.1416,4.90899,4.02448,8.00632
4.15161,4.79721,4.01535,7.92028
4.16161,4.71087,3.98438,7.82002
4.17161,4.63889,3.9555,7.7045
4.18162,4.60881,3.89146,7.65363
4.19162,4.63919,3.86302,7.57626
4.20163,4.63844,3.81065,7.51641
4.21163,4.64802,3.70351,7.63447
4.22163,4.74633,3.56929,7.74341
4.23164,4.79392,3.41531,7.77513
4.24164,4.82399,3.27091,7.85504
4.25164,4.92829,3.11813,7.94991
4.26165,5.03004,2.99334,8.00572
4.27165,5.17025,2.8859,8.05001
