time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
2.30542,-0.282664,4.85601,8.37966
2.31544,-0.310796,4.70907,8.34869
2.32546,-0.362271,4.55914,8.302
2.33549,-0.340424,4.44377,8.28
2.34551,-0.284011,4.4107,8.36425
2.35553,-0.208145,4.39768,8.27222
2.36556,-0.162655,4.29218,8.07216
2.37558,-0.14021,4.35279,7.93509
2.3856,-0.225353,4.47444,7.78052
2.39563,-0.268448,4.5729,7.68924
2.40565,-0.312292,4.5943,7.6641
2.41567,-0.396238,4.69605,7.64644
2.4257,-0.468513,4.78509,7.69283
2.43572,-0.492754,4.93547,7.70675
2.44574,-0.583733,5.03603,7.72021
2.45577,-0.617551,5.11219,7.80162
2.46579,-0.622639,5.25704,7.82257
2.47582,-0.671121,5.39456,7.81538
2.48584,-0.697607,5.45666,7.80551
2.49586,-0.652566,5.49796,7.83379
2.50589,-0.656457,5.53581,7.88227
2.51591,-0.631467,5.54943,7.94631
2.52593,-0.576551,5.51112,8.02368
2.53596,-0.533755,5.53806,8.08967
2.54598,-0.497692,5.48733,8.14354
2.556,-0.467166,5.47701,8.20444
2.56603,-0.483327,5.521,8.2221
2.57605,-0.568919,5.64565,8.25322
2.58607,-0.630121,5.58115,8.23721
2.5961,-0.70449,5.57771,8.27956
2.60612,-0.78709,5.5412,8.33971
2.61615,-0.841558,5.47192,8.50177
2.62617,-0.87762,5.39635,8.75331
2.63619,-0.945406,5.40069,9.03163
2.64622,-0.932686,5.41476,9.25893
2.65624,-0.925653,5.49272,9.49281
2.66626,-0.823003,5.63847,9.63826
2.67629,-0.771528,5.79977,9.68046
2.68631,-0.659749,5.92278,9.72026
2.69633,-0.523579,5.9934,9.77996
2.70636,-0.313639,5.99729,9.86047
2.71638,-0.136618,6.00523,9.88935
2.7264,0.0237923,6.03081,9.89174
2.73643,0.160411,5.97889,9.79029
2.74645,0.275481,5.82566,9.58065
2.75647,0.330548,5.69263,9.36308
2.7665,0.328752,5.47716,9.15523
2.77652,0.352544,5.34787,8.99093
2.78655,0.349402,5.16801,8.89905
2.79657,0.405366,4.88893,8.85371
2.80659,0.457739,4.65999,8.93137
2.81662,0.51101,4.44885,8.97417
2.82664,0.563383,4.20809,8.983
2.83666,0.697158,3.99964,9.00006
2.84669,0.78275,3.86841,8.97327
2.85671,0.899916,3.77205,8.93257
2.86673,1.02621,3.65668,8.87601
2.87676,1.11674,3.6242,8.77949
2.88678,1.14487,3.64845,8.65963
2.8968,1.15475,3.68511,8.44984
2.90683,1.11599,3.75723,8.25412
2.91685,1.11509,3.84806,8.07141
2.92687,1.06975,3.9356,7.86835
2.9369,1.06766,3.97002,7.74161
2.94692,1.05374,4.06369,7.69433
2.95695,1.07709,4.13417,7.70435
2.96697,1.14966,4.19297,7.79578
2.97699,1.13036,4.24505,7.95529
2.98702,1.08681,4.33543,8.08368
2.99704,0.991793,4.48866,8.15356
3.00706,0.888693,4.66253,8.19082
3.01709,0.762849,4.85946,8.17406
3.02711,0.647329,5.06192,8.11915
3.03713,0.568021,5.22607,8.0144
3.04716,0.481831,5.35206,7.90097
3.05718,0.400279,5.47252,7.84875
3.0672,0.30885,5.55961,7.79488
3.07723,0.270394,5.56155,7.75538
3.08725,0.253634,5.59073,7.70809
3.09728,0.251839,5.57906,7.62519
3.1073,0.274733,5.55033,7.53362
3.11732,0.314836,5.52669,7.46718
3.12735,0.348803,5.54105,7.43575
3.13737,0.396238,5.55033,7.3979
3.14739,0.378581,5.54494,7.4359
3.15742,0.392946,5.55467,7.44309
3.16744,0.416439,5.57248,7.43875
3.17746,0.407162,5.55078,7.44294
3.18749,0.449958,5.56559,7.40238
3.19751,0.472553,5.55003,7.35046
3.20753,0.474648,5.57667,7.33744
3.21756,0.471805,5.55856,7.30946
3.22758,0.493802,5.54045,7.29839
3.2376,0.465071,5.51142,7.29106
3.24763,0.412549,5.45292,7.30976
3.25765,0.400877,5.38887,7.27804
3.26768,0.346709,5.35236,7.25858
3.2777,0.282664,5.40054,7.26158
3.28772,0.266503,5.39875,7.19544
3.29775,0.250342,5.46294,7.19888
3.30777,0.273087,5.5629,7.19065
3.31779,0.217123,5.61632,7.16132
3.32782,0.225503,5.71074,7.14486
3.33784,0.27593,5.77927,7.17643
3.34786,0.378731,5.81638,7.20516
3.35789,0.473301,5.84167,7.32023
3.36791,0.569817,5.90871,7.38039
3.37793,0.699552,5.92652,7.39984
3.38796,0.827641,5.93235,7.37291
3.39798,0.958873,5.96093,7.34971
3.40801,1.11195,5.95809,7.31066
3.41803,1.25755,5.86172,7.27923
3.42805,1.3373,5.97964,7.15758
3.43808,1.45238,5.93071,7.11059
3.4481,1.43681,5.85798,6.93821
3.45812,1.55488,5.80322,6.53853
3.46815,1.52255,5.71897,6.27068
3.47817,1.47617,5.49616,5.87175
3.48819,1.38908,5.09109,5.32528
3.49822,1.21266,4.70578,4.90689
3.50824,1.08816,4.46875,4.50706
3.51826,1.08801,4.4303,4.27632
3.52829,1.08636,4.60807,4.22051
3.53831,1.27206,4.81696,3.81993
3.54833,1.86418,4.4927,3.30907
3.55836,1.90158,4.34366,2.70723
3.56838,1.84801,4.69695,2.2453
3.57841,2.37758,4.47414,2.19966
3.58843,2.18156,3.89669,2.22719
3.59845,2.19323,3.65742,2.40077
3.60848,2.6999,3.61837,2.60742
3.6185,3.57707,3.37042,2.52138
3.62852,4.08853,2.80225,2.23258
3.63855,4.52262,2.17467,1.86373
3.64857,4.9045,1.80163,1.67294
3.65859,5.21873,1.55547,1.545
3.66862,5.45501,1.29615,1.37067
3.67864,5.76386,0.957676,1.19276
3.68866,6.17806,0.643438,1.15071
3.69869,6.66168,0.54408,1.23615
3.70871,7.30183,0.751626,1.20143
3.71873,8.04986,1.00017,0.916376
3.72876,8.87945,1.01588,0.459385
3.73878,9.7255,0.952289,0.0396538
3.74881,10.2853,0.804897,-0.429458
3.75883,10.576,0.365114,-0.854576
3.76885,11.0499,-0.182108,-1.24498
3.77888,11.5328,-0.433199,-1.35556
3.7889,11.7652,-0.668128,-1.32922
3.79892,11.9733,-0.894978,-1.16792
3.80895,12.2987,-1.29316,-1.28598
3.81897,12.4431,-1.80552,-1.3394
3.82899,12.5301,-2.29528,-1.39342
3.83902,12.3886,-2.72399,-1.54515
