time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
1.62151,-0.104447,1.42589,10.2045
1.63152,-0.882408,1.60785,9.46872
1.64153,-1.26159,2.47664,9.62135
1.65154,-0.84051,3.976,9.47037
1.66155,-0.84051,3.976,9.47037
1.67156,-0.138414,3.84627,8.44924
1.68157,-0.138414,3.84627,8.44924
1.69158,0.351198,2.75721,9.15254
1.70158,-0.0231937,2.69346,9.36891
1.71159,-0.479586,2.85732,9.42862
1.7216,-1.04297,3.00142,9.68928
1.73161,-1.5459,3.21929,11.2079
1.74162,-2.1214,3.1946,11.9534
1.75163,-2.46781,2.68508,10.6574
1.76164,-2.77262,2.03476,10.2097
1.77165,-2.82006,1.87031,10.0845
1.78166,-2.98944,2.15148,10.0288
1.79167,-3.36174,2.25099,10.1846
1.80168,-3.41486,2.00319,10.2997
1.81169,-3.41486,2.00319,10.2997
1.8217,-2.8006,1.59049,10.3206
1.83171,-2.63091,1.65902,10.1539
1.84171,-2.30905,1.68985,9.98991
1.85172,-2.07427,1.47332,9.62898
1.86173,-2.07427,1.47332,9.62898
1.87174,-2.5335,1.794,9.53426
1.88175,-2.87856,1.95306,9.57377
1.89176,-2.92136,2.01202,9.49685
1.90177,-2.82125,1.90263,9.50658
1.91178,-2.89802,1.76033,8.90653
1.92179,-3.7306,2.54906,9.14835
1.9318,-3.2944,2.19697,9.54459
1.94181,-2.91238,1.46988,8.81361
1.95182,-3.14552,1.70676,9.65397
1.96183,-3.25744,1.83814,9.85299
1.97184,-3.19325,1.74506,10.1898
1.98185,-3.15165,1.66606,10.184
1.99185,-3.26867,1.54081,9.9712
2.00186,-3.45661,1.4006,9.46393
2.01187,-3.41965,1.69688,9.15373
2.02188,-3.54609,1.81569,9.00634
2.03189,-3.29246,1.94483,8.93556
2.0419,-2.98436,2.00828,9.30577
2.05191,-2.58902,1.79355,9.93514
2.06192,-2.04254,1.55039,10.1074
2.07193,-1.74821,1.29436,10.2983
2.08194,-1.71244,1.05389,10.297
2.09195,-1.88213,1.17046,10.1713
2.10196,-2.09267,1.40554,10.0113
2.11197,-2.15103,1.51986,9.63781
2.12198,-2.24455,1.4853,9.31235
2.13199,-2.43534,1.59049,9.18396
2.14199,-2.48277,1.74626,8.98435
2.152,-2.54457,1.87001,8.95158
2.16201,-2.46961,1.93974,9.04659
2.17202,-2.29588,1.8121,9.16122
2.18203,-2.06439,1.70047,9.22496
2.19204,-1.96967,1.67429,9.19907
2.20205,-1.90473,1.65349,9.15763
2.21206,-1.96728,1.66815,9.06889
2.22207,-2.07352,1.72187,9.10166
2.23208,-2.16824,1.74686,9.13698
2.24209,-2.23782,1.73459,9.14131
2.2521,-2.24081,1.65783,9.11633
2.26211,-2.26595,1.66426,9.20416
2.27212,-2.2453,1.70825,9.26761
2.28212,-2.09551,1.70751,9.34048
2.29213,-1.80836,1.70436,9.38403
2.30214,-1.65693,1.69299,9.43086
2.31215,-1.5866,1.67982,9.56748
2.32216,-1.50056,1.65349,9.61312
2.33217,-1.35885,1.67369,9.61925
2.34218,-1.30034,1.71319,9.69318
2.35219,-1.27326,1.81854,9.77563
2.3622,-1.2146,1.95111,9.75572
2.37221,-1.07335,2.03177,9.81049
2.38222,-0.755816,2.06514,9.83428
2.39223,-0.483776,2.00902,9.90641
2.40224,-0.270094,2.01396,10.0656
2.41225,-0.170436,2.03895,10.1986
2.42226,-0.231937,2.14774,10.3448
2.43226,-0.29254,2.33344,10.4885
2.44227,-0.287452,2.3903,10.1753
2.45228,-0.29239,2.57555,10.0782
2.46229,-0.369304,2.80913,9.85912
2.4723,-0.525525,3.0478,9.68629
2.48231,-0.733071,3.35037,9.39899
2.49232,-0.613062,3.20881,10.4355
2.50233,-0.0996581,2.67162,9.88022
2.51234,-0.324263,2.65411,10.5864
2.52235,-0.467017,3.02281,10.5014
2.53236,-0.342818,3.06022,10.2027
2.54237,-0.459535,2.95248,10.0587
2.55238,-0.544828,2.99678,9.51122
2.56239,-0.782002,3.17918,9.20087
2.5724,-0.89423,3.4195,8.97986
2.5824,-0.755067,3.44808,8.77216
2.59241,-0.58089,3.68286,8.72084
2.60242,-0.412848,3.49731,9.05497
2.61243,-0.129586,2.99917,9.14745
2.62244,0.208893,3.14791,9.36816
2.63245,0.346709,3.3363,9.49042
2.64246,0.182707,3.52709,9.52169
2.65247,-0.0941216,3.62301,9.4958
2.66248,-0.223557,3.58171,9.2109
2.67249,-0.323964,3.52095,8.99632
2.6825,-0.408658,3.5036,9.04974
2.69251,-0.670373,3.48549,9.40423
2.70252,-1.21146,3.25969,9.60863
2.71253,-1.51941,2.85208,9.59157
2.72254,-1.57208,2.56388,9.25459
2.73254,-1.75958,2.44611,9.05333
2.74255,-1.63598,2.49175,9.01966
2.75256,-1.39836,1.98613,8.63943
2.76257,-1.51851,1.51343,7.94916
2.77258,-2.09851,1.36544,8.55698
2.78259,-2.52632,1.27326,8.99811
2.7926,-2.61685,1.29376,8.38834
2.80261,-2.23123,1.51732,7.44683
2.81262,-2.13562,0.965008,6.24734
2.82263,-2.77876,0.124199,6.76284
2.83264,-3.64141,-0.104297,8.17765
2.84265,-3.63094,0.144699,8.77366
2.85266,-3.3782,0.449509,8.06034
2.86267,-3.44105,0.8242,7.45386
2.87267,-3.87963,1.17704,7.21235
2.88268,-4.21332,1.32129,6.91771
2.89269,-4.70787,1.51567,6.97742
2.9027,-5.18312,1.67863,7.72276
2.91271,-5.111,1.23989,7.90906
2.92272,-4.66672,0.645683,7.52673
2.93273,-4.3483,0.550065,7.38742
2.94274,-4.26689,0.906051,7.48154
2.95275,-4.48656,1.30483,7.36737
2.96276,-4.73511,1.40494,7.3943
2.97277,-4.74633,1.55383,7.42558
2.98278,-4.73182,1.90308,7.42842
2.99279,-4.81262,2.28391,7.82017
3.0028,-4.87861,2.52692,8.08772
3.01281,-4.94236,2.45255,8.37936
3.02281,-4.93023,2.40362,9.16376
3.03282,-4.06773,2.37189,9.30756
3.04283,-3.02895,2.32356,9.63347
3.05284,-2.7008,2.14504,8.88588
3.06285,-3.1729,2.44881,9.5166
3.07286,-3.26074,2.56852,9.94531
3.08287,-3.37461,2.69301,9.57556
3.09288,-3.83459,3.06561,9.66265
3.10289,-3.93096,2.95877,10.042
3.1129,-3.57512,2.95563,10.6075
3.12291,-2.93183,2.81961,10.4877
3.13292,-2.60727,2.38566,10.0269
3.14293,-2.67925,2.60009,10.2467
3.15294,-2.67356,2.74569,9.81528
3.16295,-2.87632,2.6179,9.49805
3.17295,-2.83607,2.23273,9.56344
3.18296,-2.88724,2.40407,9.95309
3.19297,-2.77801,2.18036,10.3679
3.20298,-2.65501,1.42409,10.5599
3.21299,-2.53455,1.09714,10.6625
3.223,-2.48442,1.43038,10.7448
3.23301,-2.44372,1.40689,11.1979
3.24302,-1.80297,1.091,11.5544
3.25303,-1.67279,0.371249,12.4182
3.26304,-1.2767,0.24301,12.1152
3.27305,-2.26311,1.30648,13.1454
3.28306,-1.92164,1.14053,13.126
3.29307,-1.97431,0.351048,13.1233
3.30308,-2.22211,0.0866397,13.2288
3.31308,-2.36995,0.111479,13.1686
3.32309,-2.61505,0.250791,13.105
3.3331,-2.71157,0.00404019,12.9556
3.34311,-2.15432,-0.0561138,12.5985
3.35312,-1.91595,-0.595854,12.9063
3.36313,-1.29915,-0.959621,13.3063
3.37314,-0.892883,-1.2779,13.6295
3.38315,-0.582087,-1.34613,13.5963
3.39316,-0.412848,-1.10522,13.0512
3.40317,-0.67591,-0.648526,12.4841
3.41318,-0.813276,-0.346709,11.8092
3.42319,-0.625632,-0.175524,11.1258
3.4332,-0.464622,0.026785,10.4357
3.44321,-0.571164,0.0511758,10.2789
3.45322,-0.379778,-0.19767,9.87259
3.46322,-0.184353,-0.0739206,9.39241
3.47323,0.0457889,0.00882857,8.84414
3.48324,-0.0598547,0.0297777,8.33881
3.49325,-0.212035,0.246302,8.28958
3.50326,-0.476893,0.0788586,8.40226
3.51327,-0.0377085,0.0541685,8.20549
3.52328,0.439184,0.0860412,7.83768
3.53329,1.14502,-0.145597,7.07902
3.5433,1.70406,-0.319624,7.03218
3.55331,1.35586,-0.0308252,7.39026
3.56332,0.691771,-0.141556,6.78962
3.57333,0.285507,-0.589719,5.92098
3.58334,-0.680997,-0.991643,4.93398
3.59335,-1.21909,-1.17869,4.58757
3.60336,-0.682045,-1.08277,5.67887
3.61336,0.22251,-0.946303,5.8725
3.62337,0.765991,-0.919668,4.55539
3.63338,0.243908,-0.987902,4.57949
3.64339,-0.183754,-1.09654,5.20527
3.6534,0.352395,-1.52929,5.36239
3.66341,1.16537,-1.92717,5.17714
3.67342,1.86986,-2.25203,4.87696
3.68343,2.40287,-2.65261,4.70488
3.69344,2.79866,-2.64752,4.26166
3.70345,3.06381,-2.33778,3.58485
3.71346,3.16347,-2.24351,3.1732
3.72347,3.39691,-2.37025,2.66249
3.73348,4.01371,-2.69975,2.38776
3.74349,4.7167,-3.08521,2.42397
3.75349,5.68141,-3.47367,1.90503
3.7635,6.52147,-4.11561,0.84874
3.77351,6.69834,-4.31074,1.08921
3.78352,7.12645,-4.81726,1.28718
3.79353,7.81523,-5.67258,1.2351
3.80354,8.18768,-6.49484,1.37142
3.81355,8.70438,-7.40194,1.31037
3.82356,9.2697,-8.24813,1.07409
3.83357,9.91239,-9.06036,0.997928
3.84358,10.4919,-9.76246,0.843952
3.85359,11.083,-10.553,0.745491
3.8636,11.9274,-11.357,0.766141
3.87361,12.8177,-12.1876,0.81163
3.88362,13.51,-13.0551,0.868492
3.89363,14.1763,-13.8176,0.906201
3.90363,14.7081,-14.5003,0.920715
3.91364,15.2267,-15.1697,0.978775
3.92365,15.4992,-15.804,1.19605
3.93366,15.3821,-16.0598,1.59333
3.94367,15.4739,-16.4068,1.91311
3.95368,15.657,-16.8123,2.19861
3.96369,15.8151,-17.1038,2.31817
3.9737,15.8763,-17.1572,2.26939
3.98371,15.6258,-16.641,2.28466
3.99372,15.0113,-15.5034,2.29274
4.00373,14.2164,-14.0338,2.36785
4.01374,13.4182,-12.5557,2.3888
4.02375,12.9189,-11.3625,2.34795
4.03376,12.5586,-10.4629,2.03895
4.04377,12.2566,-9.65906,1.72756
4.05377,11.8286,-8.82962,1.41362
4.06378,11.5321,-8.08383,1.12512
4.07379,11.241,-7.53122,0.789185
4.0838,10.9349,-6.962,0.558445
4.09381,10.5144,-6.41837,0.392797
4.10382,9.95489,-6.24629,0.394742
4.11383,9.2516,-6.20409,0.423921
4.12384,8.44027,-6.02767,0.68803
4.13385,7.68894,-5.61018,1.04132
4.14386,6.92893,-5.0073,1.32414
4.15387,6.19137,-4.37568,1.46689
4.16388,5.64191,-4.28335,1.51283
4.17389,5.09214,-4.45005,1.53183
4.1839,4.70353,-4.23158,1.37307
4.19391,4.44601,-4.15437,1.01199
4.20391,3.74182,-3.58739,1.07873
4.21392,3.81679,-2.96655,1.10776
4.22393,3.59697,-2.77023,1.00346
4.23394,3.53412,-2.60413,0.825397
4.24395,3.421,-2.59979,0.684888
4.25396,3.16108,-2.71726,0.558445
4.26397,3.20657,-2.83622,0.817466
4.27398,3.08626,-2.82709,0.783648
4.28399,3.11694,-3.07698,0.645084
4.294,3.28632,-3.42998,0.76225
4.30401,3.72521,-3.84193,0.715264
4.31402,4.25028,-4.35054,0.676359
4.32403,4.87607,-4.90764,0.628026
4.33404,5.56455,-5.60719,0.364665
4.34404,6.3856,-6.56771,0.056862
4.35405,7.17075,-7.15324,-0.210389
4.36406,7.41555,-7.2095,-0.340424
4.37407,7.51955,-7.26098,-0.394293
4.38408,7.58689,-7.16341,-0.393844
4.39409,7.7241,-6.95647,-0.428859
4.4041,7.91758,-6.65091,-0.542284
4.41411,8.00632,-6.25736,-0.60962
4.42412,8.08697,-5.80127,-0.612314
4.43413,8.25696,-5.42074,-0.753571
4.44414,8.4458,-5.15798,-0.994337
4.45415,8.58856,-4.88594,-1.17794
4.46416,8.79805,-4.66418,-1.30049
4.47417,9.06545,-4.55524,-1.54006
4.48418,9.38432,-4.53609,-1.85026
4.49418,9.73118,-4.69845,-2.17497
4.50419,9.93663,-4.82085,-2.39539
4.5142,10.127,-4.98051,-2.70678
4.52421,10.3535,-5.32034,-3.04182
4.53422,10.49,-5.74531,-3.30802
4.54423,10.6648,-6.29447,-3.54729
4.55424,10.8,-6.8619,-3.71892
4.56425,10.8542,-7.25993,-3.79629
4.57426,10.9961,-7.72859,-3.70381
4.58427,11.1768,-8.19082,-3.52455
4.59428,11.2624,-8.56297,-3.36623
4.60429,11.4526,-9.03747,-3.12861
4.6143,11.984,-9.81618,-2.95742
4.62431,12.2009,-10.3098,-2.9869
4.63432,12.099,-10.568,-2.80135
4.64432,11.6024,-10.1572,-2.56702
4.65433,10.8563,-8.93107,-2.0593
4.66434,9.78041,-7.45536,-1.4425
4.67435,8.99243,-6.30031,-1.21625
4.68436,8.58706,-5.62081,-1.01289
4.69437,8.70737,-5.78212,-0.944508
4.70438,8.4247,-5.71822,-1.34733
4.71439,8.52077,-5.7691,-1.37965
4.7244,8.64437,-5.98637,-1.67952
4.73441,8.77994,-6.10982,-1.92403
4.74442,9.0647,-6.3265,-2.03835
4.75443,9.40438,-6.75371,-2.29049
4.76444,9.61417,-6.97353,-2.28885
4.77445,9.54563,-6.902,-2.29453
4.78445,9.30951,-6.56143,-2.21552
4.79446,9.13398,-6.28295,-2.03312
4.80447,8.93392,-6.12284,-1.78158
4.81448,8.9209,-5.94717,-1.46869
4.82449,8.88005,-5.87265,-1.38264
4.8345,8.52272,-5.81998,-1.21041
4.84451,8.22,-5.4167,-0.932537
4.85452,7.85863,-5.31465,-0.757312
4.86453,7.49232,-5.1291,-0.609172
4.87454,7.22387,-5.01313,-0.494999
4.88455,6.99388,-4.98395,-0.424969
4.89456,6.80803,-4.86903,-0.451754
4.90457,6.65255,-4.87936,-0.440232
4.91458,6.75536,-4.98276,-0.423173
4.92459,6.81237,-5.14332,-0.42422
4.93459,7.01004,-5.45441,-0.3916
4.9446,7.17284,-5.81668,-0.351946
4.95461,7.09608,-6.12104,-0.184353
4.96462,7.09772,-6.31542,-0.0110731
4.97463,7.09832,-6.53868,0.0438436
4.98464,7.37186,-6.8613,0.0472852
4.99465,7.53975,-7.27834,-0.0661395
5.00466,7.53182,-7.40209,-0.0357632
5.01467,7.71333,-7.61188,-0.0215477
5.02468,7.65856,-7.81613,-0.0782601
5.03469,7.85459,-7.93823,-0.0941216
5.0447,7.98387,-8.07336,-0.068384
5.05471,8.04807,-8.05196,0.10714
5.06472,8.01769,-7.83798,0.0308252
5.07473,7.8709,-7.2918,0.00912785
5.08473,7.52763,-7.27923,0.0495298
5.09474,7.50354,-7.04266,0.106691
5.10475,7.60873,-6.88045,-0.0671869
5.11476,7.65677,-6.88255,-0.312442
5.12477,7.57088,-6.76942,-0.485871
5.13478,7.48349,-6.64118,-0.644336
5.14479,7.76735,-6.77765,-0.575503
5.1548,7.91414,-6.97727,-0.739805
5.16481,8.04358,-7.31784,-1.00346
5.17482,8.42291,-7.69283,-1.04402
5.18483,8.57823,-8.08608,-1.28942
5.19484,9.08834,-8.69375,-1.57568
5.20485,9.5805,-9.49176,-1.94288
5.21486,9.89279,-10.1282,-2.41439
5.22486,10.0035,-10.5563,-2.78025
5.23487,10.0348,-10.9154,-3.11215
5.24488,9.94501,-11.2136,-3.35291
5.25489,9.61925,-11.2549,-3.43641
5.2649,9.38866,-11.2959,-3.66326
5.27491,9.35185,-11.3161,-3.83429
5.28492,9.09418,-11.2293,-4.02822
5.29493,8.58212,-10.6766,-4.09317
5.30494,8.06348,-9.72011,-4.02074
5.31495,7.55472,-8.63853,-4.02852
5.32496,7.10221,-7.6002,-3.99904
5.33497,6.88674,-6.74877,-4.07252
5.34498,6.9005,-6.21352,-4.33767
5.35499,6.97008,-5.90826,-4.69201
5.365,7.09982,-5.6645,-4.95238
5.375,7.32248,-5.82446,-5.15888
5.38501,7.3976,-5.85005,-5.31705
5.39502,7.34073,-5.73438,-5.43047
5.40503,7.17913,-5.61662,-5.37915
5.41504,7.05627,-5.58534,-5.25944
5.42505,6.8194,-5.50589,-5.08227
5.43506,6.38066,-5.11519,-4.75606
5.44507,5.92308,-4.56273,-4.39992
5.45508,5.48329,-4.15646,-3.97106
5.46509,5.07359,-3.74945,-3.55926
5.4751,4.72269,-3.37147,-3.20627
5.48511,4.42446,-3.11514,-2.87243
5.49512,4.1189,-2.8449,-2.59829
5.50513,3.92153,-2.67087,-2.36277
5.51514,3.79644,-2.56522,-2.15432
5.52514,3.76082,-2.56044,-2.04688
5.53515,3.7686,-2.65785,-1.97521
5.54516,3.85854,-2.81437,-1.93391
5.55517,4.01954,-2.98645,-1.9782
5.56518,4.22515,-3.22767,-2.01546
5.57519,4.56318,-3.66895,-2.08639
5.5852,5.04441,-4.29907,-2.30381
5.59521,5.53776,-5.0272,-2.44088
5.60522,6.15516,-5.71044,-2.57256
5.61523,6.78319,-6.45683,-2.77906
5.62524,7.41899,-7.16267,-2.97927
5.63525,8.0328,-7.73069,-3.16647
5.64526,8.60696,-8.20354,-3.39182
5.65527,9.07547,-8.45373,-3.50794
5.66528,9.42802,-8.50207,-3.61014
5.67528,9.68465,-8.47977,-3.63423
5.68529,9.93319,-8.36186,-3.65907
5.6953,10.1446,-8.18424,-3.75169
5.70531,10.2947,-7.93853,-3.80078
5.71532,10.4337,-7.59796,-3.84163
5.72533,10.5124,-7.31395,-3.84671
5.73534,10.4827,-6.97906,-3.84118
5.74535,10.3941,-6.56158,-3.87544
5.75536,10.2236,-6.15501,-3.96508
5.76537,10.0749,-5.72944,-4.09825
5.77538,9.90641,-5.31181,-4.22829
5.78539,9.87828,-5.09184,-4.35024
5.7954,9.96342,-5.06835,-4.58203
5.80541,10.0598,-5.14422,-4.8828
5.81541,10.1707,-5.31944,-5.1098
5.82542,10.2998,-5.63039,-5.30642
5.83543,10.3407,-5.99505,-5.50738
5.84544,10.4538,-6.48257,-5.62889
5.85545,10.531,-6.94884,-5.77149
5.86546,10.5078,-7.33131,-5.8116
5.87547,10.4406,-7.53272,-5.70071
5.88548,10.4186,-7.7449,-5.60495
5.89549,10.4761,-8.04178,-5.47791
5.9055,10.525,-8.29826,-5.3356
5.91551,10.4379,-8.23856,-5.16801
5.92552,10.0242,-7.69163,-4.90659
5.93553,9.437,-6.78079,-4.55809
5.94554,8.90968,-5.97799,-4.24939
5.95555,8.52661,-5.53387,-3.98917
5.96555,8.24484,-5.24791,-3.86317
5.97556,8.00782,-5.09154,-3.78267
5.98557,7.89185,-5.16112,-3.71429
5.99558,7.8269,-5.33126,-3.70022
6.00559,7.69193,-5.44663,-3.63977
6.0156,7.59691,-5.53432,-3.54415
6.02561,7.50803,-5.59283,-3.48878
6.03562,7.40972,-5.55781,-3.45871
6.04563,7.3355,-5.55332,-3.39137
6.05564,7.25125,-5.53522,-3.31086
6.06565,7.18796,-5.60734,-3.19639
6.07566,7.17135,-5.70999,-3.09389
6.08567,7.13274,-5.79543,-3.00516
6.09568,7.12511,-5.86636,-2.945
6.10569,7.07722,-5.91694,-2.87677
6.11569,7.02021,-5.92517,-2.81751
6.1257,6.86085,-5.86098,-2.70124
6.13571,6.71989,-5.7884,-2.58318
6.14572,6.64941,-5.78825,-2.47529
6.15573,6.48317,-5.74815,-2.35633
6.16574,6.33787,-5.71673,-2.18545
6.17575,6.30225,-5.79199,-2.07052
6.18576,6.30974,-5.98951,-2.02399
6.19577,6.40745,-6.20963,-1.99556
6.20578,6.54152,-6.46416,-2.01456
6.21579,6.7567,-6.75027,-2.08055
6.2258,6.99343,-7.10161,-2.20969
6.23581,7.18152,-7.3349,-2.28361
6.24582,7.30333,-7.54798,-2.35573
6.25582,7.44952,-7.72575,-2.40855
6.26583,7.57985,-7.88885,-2.4702
6.27584,7.68834,-8.01799,-2.52497
6.28585,7.79428,-8.10014,-2.57809
6.29586,7.88407,-8.16419,-2.62942
6.30587,7.94198,-8.14144,-2.65561
6.31588,7.84411,-7.94482,-2.64992
6.32589,7.70435,-7.69253,-2.5733
6.3359,7.63133,-7.56399,-2.49564
6.34591,7.65467,-7.56938,-2.54921
6.35592,7.7482,-7.67248,-2.63331
6.36593,7.97804,-7.97115,-2.7198
6.37594,8.20489,-8.35093,-2.88649
6.38595,8.35931,-8.64183,-2.9887
6.39596,8.46945,-8.81391,-3.07938
6.40596,8.50685,-8.91028,-3.13699
6.41597,8.6312,-9.07428,-3.13729
6.42598,8.74253,-9.25968,-3.23126
6.43599,8.94903,-9.5793,-3.39631
6.446,9.10151,-9.89908,-3.58081
6.45601,9.20985,-10.1436,-3.72715
6.46602,9.23948,-10.2693,-3.78686
6.47603,9.11229,-10.2591,-3.76546
6.48604,8.99706,-10.3013,-3.72596
6.49605,8.95352,-10.4797,-3.75918
6.50606,8.88274,-10.7318,-3.79913
6.51607,8.7964,-10.945,-3.81649
6.52608,8.66233,-11.1478,-3.82951
